userId|tweetsHome|homeLatitude|homeLongitude|tweetsWork|workLatitude|workLongitude|distance|time|homeCanton|workCanton
6936312|34|47.38|8.53|10|47.37|8.52|1.819|7.4666666667|ZH|ZH
7278212|38|46.35|6.3|42|46.25|6.13|31.037|46.7333333333|Auvergne-Rhône-Alpes|GE
7351052|12|47.41|8.51|23|47.38|8.54|6.405|16.6666666667|ZH|ZH
7536672|16|46.24|6.15|6|46.21|6.15|5.201|11.05|GE|GE
7588192|12|47.37|8.54|9|47.37|8.55|1.553|7.5833333333|ZH|ZH
7703352|72|46.53|6.65|30|46.51|6.62|4.272|14.3666666667|VD|VD
7818982|14|46.2|6.14|5|46.53|6.64|66.125|63.5833333333|GE|VD
7991302|42|46.46|6.34|36|46.53|6.65|33.865|28.2166666667|VD|VD
8025622|8|46.57|6.82|7|47.23|7.62|117.924|78.4833333333|VD|SO
8096882|7|46.95|7.45|7|46.41|6.93|100.609|66.0166666667|BE|VD
8673832|52|47.41|8.72|90|47.36|8.52|24.694|32.0333333333|ZH|ZH
8733352|27|46.33|6.39|11|46.19|6.13|27.561|46.9166666667|Auvergne-Rhône-Alpes|GE
8853202|58|46.52|6.65|48|46.52|6.63|2.85|8.4666666667|VD|VD
8883972|15|46.2|6.14|21|47.38|8.54|277.398|187.0333333333|GE|ZH
9088312|60|47.39|8.54|20|47.38|8.54|1.674|5.9833333333|ZH|ZH
9197312|37|47.5|8.73|47|47.38|8.54|24.689|25.85|ZH|ZH
9323392|10|47.48|8.7|17|47.38|8.54|23.215|21.7|ZH|ZH
9711912|13|47.56|7.59|7|47.55|7.59|3.259|12.25|BS|BS
9773412|49|46.19|6.13|22|46.8|9.83|429.837|276.65|GE|GR
9914592|10|46.52|6.57|17|46.53|6.65|17.133|18.55|VD|VD
10362942|17|47.29|8.56|5|47.37|8.52|10.614|11.7333333333|ZH|ZH
10543122|7|47.33|8.36|11|47.4|8.41|17.538|26.1|AG|ZH
10557952|57|47.38|8.51|10|47.39|8.52|3.178|8.2666666667|ZH|ZH
10633802|108|46.02|8.97|53|46|8.96|2.75|8.7333333333|TI|TI
10636452|130|46.19|6.14|66|46.2|6.14|1.335|5.3|GE|GE
10636872|36|46.01|8.97|51|46.01|8.96|1.934|5.7166666667|TI|TI
10839772|25|47.64|9.19|9|47.41|8.59|61.866|41.8333333333|TG|ZH
10994422|55|46.23|7.36|24|46.23|7.35|1.236|4.4|VS|VS
11002202|10|46.8|7.15|8|46.72|7.06|12.642|16.45|FR|FR
11383122|12|46.2|6.14|7|46.21|6.14|2.47|11.3333333333|GE|GE
11539162|39|47.56|7.58|16|46.95|7.39|99.801|69.5166666667|BS|BE
11559482|116|46.53|6.63|7|46.52|6.9|33.683|28.45|VD|FR
11723702|13|47.36|8.55|11|47.41|8.54|6.684|19.55|ZH|ZH
12064702|38|47.23|8.82|36|47.39|8.52|41.659|37.8666666667|SG|ZH
12181922|28|46.25|6.2|33|46.2|6.14|8.424|20.8666666667|GE|GE
12391462|24|47.42|9.38|8|47.41|8.55|82.028|54.2666666667|SG|ZH
12408602|23|45.83|8.82|26|45.84|9.01|25.806|32.5333333333|Lombardia|TI
12684482|27|46.54|6.58|28|46.52|6.56|3.65|8.2|VD|VD
12812392|24|47.4|8.06|11|47.37|8.54|54.561|44.1666666667|AG|ZH
12960732|42|47.38|8.52|52|47.38|8.54|2.738|10.6333333333|ZH|ZH
13994272|5|47.14|7.48|45|47.33|7.91|47.398|41.45|SO|AG
14061499|20|47.38|8.54|8|47.45|8.56|12.165|16.1333333333|ZH|ZH
14076762|15|46.19|6.21|11|46.25|6.13|29.638|26.3166666667|Auvergne-Rhône-Alpes|GE
14096478|10|46.19|6.1|6|46.2|6.15|6.087|19.7166666667|GE|GE
14101123|8|47.36|8.52|12|47.37|8.52|1.951|6.1833333333|ZH|ZH
14106683|237|47.41|8.12|52|47.4|8.13|2.815|4.6666666667|AG|AG
14163152|98|47.42|8.37|11|47.36|8.53|23.064|22.7333333333|AG|ZH
14164775|126|47.38|8.49|114|47.38|8.54|5.794|14.7333333333|ZH|ZH
14166349|18|47.36|8.57|11|47.32|8.8|24.612|27.7666666667|ZH|ZH
14171581|5|47.38|8.54|8|47.4|8.45|7.97|13.7666666667|ZH|ZH
14182911|24|46.53|6.63|6|46.53|6.61|2.715|8.9166666667|VD|VD
14184860|62|47.56|7.58|33|47.38|8.54|83.699|66.45|BS|ZH
14234177|111|46.95|7.39|71|46.84|7.66|38.217|33.1166666667|BE|BE
14260616|63|47.49|8.34|38|47.48|8.3|7.396|11.4666666667|AG|AG
14265216|10|46.74|7.64|13|46.76|7.62|3.156|9.3666666667|BE|BE
14277485|11|47.39|8.53|12|47.38|8.53|1.726|6|ZH|ZH
14302013|804|47.36|8.55|879|47.38|8.54|2.813|10.9166666667|ZH|ZH
14378169|44|47.05|8.31|24|47.36|8.52|49.586|39.4666666667|LU|ZH
14384906|11|46.21|6.14|29|46.2|6.15|2.103|8.95|GE|GE
14399506|14|46.48|6.46|5|46.19|6.13|59.564|44.3333333333|VD|GE
14401825|165|47.48|8.2|49|47.41|8.54|32.427|34.9|AG|ZH
14496847|36|46.74|7.64|11|46.95|7.39|38.582|35.35|BE|BE
14515922|15|47.45|8.56|13|47.35|7.91|70.309|49.4166666667|ZH|SO
14613456|12|46.49|7.56|14|47.52|7.68|151.911|109.8833333333|BE|BL
14626841|9|46.21|6.12|12|46.23|6.12|3.793|8.7166666667|GE|GE
14657884|24|46.2|6.14|21|46.18|6.14|2.703|10.8166666667|GE|GE
14662178|6|47.29|7.95|5|47.28|7.9|6.008|11.3|AG|AG
14663936|14|47.27|8.59|25|47.31|8.54|6.367|10.35|ZH|ZH
14672327|13|47.41|7.49|9|47.56|7.58|27.835|34.0666666667|BL|BS
14677120|28|47.19|8.46|51|47.17|8.52|7.043|15.5833333333|ZG|ZG
14687332|233|47.06|6.92|85|47.09|6.95|5.288|10.0833333333|NE|NE
14728350|25|47.13|7.24|15|46.96|8.36|119.181|83.7333333333|BE|NW
14741853|150|47.54|7.73|140|47.54|7.74|1.409|3.1|AG|AG
14742798|54|47.41|9.34|74|47.49|9.55|25.975|24.0833333333|SG|SG
14746865|8|47.18|9.13|5|47.42|9.37|128.188|101.0333333333|SG|SG
14759786|9|46.98|8.31|8|46.8|7.16|154.328|102.3|NW|FR
14771886|113|46.19|6.16|55|46.2|6.14|2.48|9.4666666667|GE|GE
14814431|20|47.75|7.33|36|47.56|7.61|42.762|32.8833333333|Grand Est|BS
14830182|6|46.35|6.36|7|46.19|6.13|28.562|49.1666666667|Auvergne-Rhône-Alpes|GE
14838584|33|47.46|8.31|60|47.38|8.54|24.37|31.6|AG|ZH
14861321|10|47.38|8.54|9|45.98|7.78|||ZH|VS
14943815|16|47.37|8.53|28|47.37|8.54|1.566|6.0666666667|ZH|ZH
14972327|22|46.2|6.16|18|46.2|6.14|2.316|9.2166666667|GE|GE
15017105|11|47.34|8.48|6|47.38|8.53|13.649|22.9166666667|ZH|ZH
15023100|24|47.17|8.51|10|47.17|8.52|1.463|5.05|ZG|ZG
15049376|103|46.18|8.73|44|46.17|8.89|19.348|26.5833333333|TI|TI
15058302|56|47|6.94|17|46.95|7.39|46.083|40.9666666667|NE|BE
15062968|868|47.18|8.61|680|47.05|8.32|45.671|43.4666666667|ZG|LU
15115841|39|47.37|8.54|172|47.41|8.54|7.552|19.4166666667|ZH|ZH
15138496|9|46.18|7.57|8|46.52|6.63|135.605|106.2166666667|VS|VD
15155591|98|46.98|7.51|78|46.95|7.39|13.265|17.8|BE|BE
15189855|176|46.96|7.45|174|46.95|7.39|8.695|14.1|BE|BE
15248126|14|46.46|6.84|9|47.14|7.25|124.848|84.8166666667|VD|BE
15253652|77|46.53|6.65|20|46.52|6.65|1.338|4|VD|VD
15263152|41|47.43|8.5|217|47.41|8.51|4.135|9.45|ZH|ZH
15336091|13|47.45|7.5|13|47.48|8.22|76.318|62.9666666667|BL|AG
15340427|15|46.2|6.15|6|46.19|6.16|1.626|6.1666666667|GE|GE
15381265|12|46.52|6.63|18|47.5|8.71|247.238|158.15|VD|ZH
15381269|75|47.06|8.3|46|47.38|8.54|49.995|41.8833333333|LU|ZH
15397600|12|47.32|10.31|6|47.03|9.64|148.68|159.6|BY|GR
15414330|13|47.4|8.4|15|47.33|8.55|20.829|21.8666666667|ZH|ZH
15416430|9|47.64|9.17|6|47.38|8.54|67.157|47.6333333333|TG|ZH
15440324|28|47.43|8.34|11|47.41|8.54|18.272|26.8666666667|AG|ZH
15472653|15|47.41|8.62|25|47.41|8.6|4.499|7.95|ZH|ZH
15500653|9|46.95|7.44|9|46.95|7.46|2.889|8.95|BE|BE
15511557|12|47.2|8.53|13|47.25|8.53|7.716|11.5166666667|ZG|ZH
15519831|87|47.36|8.52|47|47.37|8.54|3.177|10.9|ZH|ZH
15608372|8|47.55|7.59|5|47.56|7.61|4.744|9.1333333333|BS|BS
15632491|11|47.39|8.2|36|47.41|8.23|5.886|6.2666666667|AG|AG
15638182|56|46.22|6.09|14|46.18|6.14|14.989|19.4833333333|GE|GE
15638687|39|46.25|6.03|79|46.2|6.14|12.266|29.7166666667|Auvergne-Rhône-Alpes|GE
15644040|22|47.44|9.27|5|47.43|9.38|19.095|18.2333333333|SG|SG
15672000|7|47.67|9.21|11|47.37|8.54|74.161|64.1666666667|BW|ZH
15689279|11|47.39|8.05|7|47.35|7.91|13.22|19.6333333333|AG|SO
15821015|16|46.52|6.63|7|46.52|6.6|2.715|7.3166666667|VD|VD
15830132|33|46.32|6.2|106|46.2|6.14|15.358|32.5833333333|VD|GE
15872625|9|46.95|7.45|5|47.38|8.54|123.513|89.2833333333|BE|ZH
15891101|59|46.19|6.25|72|46.18|6.13|22.166|22.6|Auvergne-Rhône-Alpes|GE
15950954|11|47.36|8.52|15|47.35|8.52|1.486|3.1833333333|ZH|ZH
16232997|53|47.37|8.51|34|47.38|8.54|3.373|13.5833333333|ZH|ZH
16434557|13|46.5|9.84|6|45.88|6.89|390.686|291.9166666667|GR|Auvergne-Rhône-Alpes
16486859|233|47.18|8.52|35|47.44|8.46|44.107|35.35|ZG|ZH
16557412|18|47.39|8.49|16|47.48|8.31|21.766|22.5833333333|ZH|AG
16576882|19|46.28|6.04|7|46.23|6.05|8.359|12.3166666667|Auvergne-Rhône-Alpes|GE
16612129|13|47.14|8.43|18|47.43|8.56|48.391|37.6833333333|ZG|ZH
16803452|8|47.09|8.28|18|47.16|8.28|13.057|21.8833333333|LU|LU
16804297|18|47.54|7.61|12|47.45|8.56|86.532|60.3|BS|ZH
16824636|53|46.51|6.67|19|46.51|6.63|3.543|8.9333333333|VD|VD
16873366|15|47.4|8.05|7|46.95|7.45|83.916|67|AG|BE
17007639|10|47.32|8.51|18|47.36|8.55|10.196|22.7166666667|ZH|ZH
17063205|11|46.6|7.92|10|47.36|8.52|||BE|ZH
17197547|52|47.41|8.51|52|47.38|8.54|6.405|16.6666666667|ZH|ZH
17298384|26|47.05|8.3|9|47.04|8.31|1.712|6.25|LU|LU
17322769|225|46.59|7.53|75|46.95|7.39|65.474|57.8166666667|BE|BE
17366149|35|46.96|7.45|12|47.22|7.77|51.982|40.5166666667|BE|BE
17445236|82|47.49|8.74|35|47.5|8.72|2.41|7.3666666667|ZH|ZH
17589336|53|46.99|7.45|14|46.95|7.42|8.708|13.15|BE|BE
17626595|34|47.4|8.5|43|47.38|8.54|4.556|11.6166666667|ZH|ZH
17645718|7|45.98|6.93|7|46.21|6.14|91.033|82.4666666667|Auvergne-Rhône-Alpes|GE
17740547|17|46.64|6.83|21|46.53|6.62|29.578|31.3333333333|FR|VD
17825106|16|47.38|8.54|19|47.43|8.67|15.825|18.1|ZH|ZH
17987624|288|46.11|7.08|551|46.11|7.12|4.083|7.1666666667|VS|VS
18012680|8|46.02|7.75|11|47.37|8.54|||VS|ZH
18018877|134|46.53|6.65|59|46.53|6.56|15.777|19.3166666667|VD|VD
18059675|29|47.44|8.57|11|47.38|8.54|11.861|13.7166666667|ZH|ZH
18073447|10|46.96|7.43|11|47.42|8.56|124.478|84.9166666667|BE|ZH
18198721|9|47.48|9.49|7|47.43|9.38|12.335|13.0833333333|SG|SG
18204523|63|47.44|8.57|12|47.38|8.54|11.861|13.7166666667|ZH|ZH
18272752|17|47.52|8.54|12|47.37|8.53|21.621|25.25|ZH|ZH
18504179|42|46.54|6.33|20|46.71|6.57|48.758|39.0833333333|VD|VD
18610520|14|46.43|6.92|20|46.52|6.63|30.947|33.8666666667|VD|VD
18700719|20|46.42|6.23|11|46.22|6.14|30.22|26.7166666667|VD|GE
18864504|18|47.47|9.38|9|47.38|8.54|90.047|63.5166666667|SG|ZH
18958084|42|45.81|8.51|5|45.87|8.98|70.474|60.1|Piemonte|TI
19036099|24|47.39|8.54|20|47.37|8.55|2.504|8.3333333333|ZH|ZH
19078633|24|47.64|9.2|17|47.38|8.54|68.97|49.3833333333|TG|ZH
19127996|25|47.5|8|11|47.55|7.6|40.848|31.8|AG|BS
19147719|88|46.61|7.92|48|46.55|7.91|||BE|BE
19188221|13|46.33|6.18|6|46.61|7.11|108.113|75.75|VD|FR
19215029|8|46.2|6.15|29|46.2|6.16|1.777|8.35|GE|GE
19292077|5|46.96|7.45|33|47.38|8.54|120.264|86.5333333333|BE|ZH
19399483|130|46.63|6.55|77|46.53|6.64|20.057|24.4166666667|VD|VD
19746452|31|47.42|8.55|40|47.41|8.54|1.873|6.2166666667|ZH|ZH
19777468|14|47.35|8.36|8|47.35|8.34|4.85|6.9666666667|AG|AG
19902668|63|47.28|8.63|35|47.41|8.55|18.787|32.95|ZH|ZH
19909868|28|46.16|7.12|12|46.23|7.37|29.269|29.1833333333|VS|VS
19939758|146|47.49|7.55|241|47.57|7.58|10.033|23.6333333333|BL|BS
20223728|37|46.51|6.49|8|46.53|6.65|19.788|19.95|VD|VD
20303112|11|46.41|6.27|17|46.37|6.23|5.615|9.0333333333|VD|VD
20312693|115|47.06|6.92|94|47.05|6.99|8.668|13.8833333333|NE|NE
20323733|31|47.19|8.83|11|47.37|8.52|38.244|29.8333333333|SZ|ZH
20508653|16|46.95|7.44|14|46.96|7.45|2.378|7.35|BE|BE
20908659|40|46.51|6.63|7|46.52|6.61|4.799|13.2166666667|VD|VD
21284188|70|47.29|8.56|13|47.38|8.54|12.095|19.0166666667|ZH|ZH
21386707|41|46.51|6.64|48|46.52|6.6|3.606|9.8833333333|VD|VD
21596174|14|47.16|7.27|7|47.14|7.25|4.144|9.5833333333|BE|BE
21874805|10|47.36|8.52|24|47.37|8.53|2.619|8.25|ZH|ZH
22074849|556|46.15|8.88|95|46.16|8.81|14.644|16.3|TI|TI
22184995|98|47.58|8.94|56|47.57|8.95|1.692|4.5|TG|TG
22275735|80|45.81|9.08|25|46.01|8.95|32.184|38.5166666667|Lombardia|TI
22352254|52|47.26|8.87|21|47.35|8.72|22.466|26.1166666667|ZH|ZH
22491198|41|45.81|9.08|7|45.86|9.01|11.03|24.15|Lombardia|TI
22637570|60|47.36|8.79|12|46.51|6.62|248.801|156.8666666667|ZH|VD
22890896|46|47.23|8.84|34|47.38|8.54|41.007|39.5666666667|SG|ZH
23049605|11|47.39|8.52|7|47.35|7.9|63.578|46.1666666667|ZH|SO
23114251|309|47.38|8.5|38|47.37|8.54|4.19|15.4833333333|ZH|ZH
23208575|24|46.95|7.46|37|46.84|7.66|29.074|27.2833333333|BE|BE
23429491|19|46.52|6.57|18|46.52|6.58|1.01|2.1333333333|VD|VD
23460691|18|46.2|6.14|68|46.25|6.13|7.274|21.0833333333|GE|GE
23549152|25|47.56|7.59|5|47.43|7.7|28.677|30.35|BS|BL
23591659|11|47.47|8.78|11|47.5|8.72|6.433|15.2833333333|ZH|ZH
23776200|10|46.2|6.15|16|46.22|6.14|3.999|14.3|GE|GE
24349597|79|47.48|8.51|12|47.39|8.52|16.863|23.35|ZH|ZH
24854348|11|47.38|8.54|6|47.17|8.52|37.421|38.4666666667|ZH|ZG
25115702|36|46.2|9.01|55|46.19|9.02|2.404|4.8333333333|TI|TI
25120146|14|47.54|7.58|11|47.55|7.59|3.755|13.2666666667|BL|BS
25353626|30|46.79|7.54|20|46.74|7.64|11.402|16.75|BE|BE
25722952|15|46.01|8.95|15|46.01|8.96|1.38|4.6666666667|TI|TI
25994089|15|47.38|8.54|7|47.03|8.69|70.292|69.3166666667|ZH|SZ
26219414|8|46.2|6.14|6|46.11|7.01|143.718|105.85|GE|VS
26531313|17|47.43|9.12|22|46.84|7.66|209.055|137.25|SG|BE
27264336|14|47.49|7.59|5|47.49|7.6|0.899|2.2833333333|BL|BL
28197826|20|46.23|6.07|11|46.21|6.04|4.559|9.1|GE|GE
28217882|71|47.36|8.53|70|47.4|8.48|8.222|18.95|ZH|ZH
28296260|111|47.39|8.52|82|47.38|8.54|3.428|10.85|ZH|ZH
28427375|15|47.54|7.62|11|46.37|6.23|231.598|152.4166666667|BL|VD
28788679|50|47.59|8.21|5|46.23|6.14|268.047|179.9|AG|GE
28859181|8|46.18|6.08|10|46.2|6.14|6.562|20.15|GE|GE
29249646|78|46.94|7.48|83|46.94|7.47|1.38|3.3833333333|BE|BE
29362351|24|46.22|6.13|12|46.45|6.22|30.777|29.8833333333|GE|VD
29807124|15|46.23|6.08|6|46.2|6.14|7.397|21.7833333333|GE|GE
30040549|54|46.99|6.91|95|46.99|6.93|2.237|5.9833333333|NE|NE
31109342|33|46.19|6.21|8|46.21|6.14|6.278|23.8333333333|Auvergne-Rhône-Alpes|GE
31369637|33|46.5|6.67|20|46.53|6.65|4.878|13.1|VD|VD
31414269|111|47.21|8|38|47.2|8.45|54.126|36.4833333333|LU|ZG
32351487|31|47.43|7.95|21|47.38|8.54|60.505|62.75|BL|ZH
32857488|62|46.2|6.25|6|46.19|6.15|10.528|23.1666666667|Auvergne-Rhône-Alpes|GE
33220889|5|46.19|6.1|26|46.19|6.14|4.725|14.2|GE|GE
33261262|28|46.07|7.07|7|46.52|6.63|78.954|60.15|VS|VD
33455545|78|46.21|7.56|275|46.31|7.54|20.901|31.7|VS|VS
33470779|14|46.02|8.97|5|47.1|8.37|178.527|123.9833333333|TI|LU
33629768|27|47.38|8.55|8|47.37|8.54|2.679|10.9833333333|ZH|ZH
34150431|107|47.42|8.55|103|47.41|8.56|2.502|8.1166666667|ZH|ZH
34953129|27|47.02|7.66|6|47|7.74|7.788|11.7666666667|BE|BE
35034509|12|46.23|7.35|6|46.23|7.36|1.033|4.0166666667|VS|VS
35203074|208|47.5|8.72|88|47.37|8.54|25.673|30.7666666667|ZH|ZH
35487412|17|46.68|7.85|6|46.21|6.14|214.922|143.1|BE|GE
36439056|12|46.19|6.17|5|46.53|6.6|65.133|55.5833333333|GE|VD
36634423|460|46.54|6.59|158|46.53|6.57|3.681|9.6|VD|VD
37914588|61|47.54|7.61|54|47.56|7.59|5.246|16.1666666667|BS|BS
38128526|25|46.31|7.48|22|46.31|7.5|4.257|9.2166666667|VS|VS
38144760|52|46.8|7.15|19|46.81|7.16|6.296|14.3333333333|FR|FR
38213400|28|46.44|6.91|11|46.2|6.14|93.317|72.75|VD|GE
38418298|47|47.27|8.65|9|47.15|8.43|49.707|50.7333333333|ZH|ZG
38728268|10|47.53|7.68|7|47.6|7.6|14.215|13.65|BL|BW
39452806|49|45.84|9.03|31|46.03|8.96|29.544|28.7333333333|TI|TI
39710506|7|46.76|6.7|10|46.52|6.59|40.991|32.6333333333|VD|VD
40077159|47|46.44|6.9|41|46.47|6.84|8.522|12.25|VD|VD
40129559|11|46.2|6.14|14|47.37|8.55|278.643|192.15|GE|ZH
41109438|43|47.5|7.56|303|47.56|7.58|8.624|19.1333333333|BL|BS
41472920|8|47.26|8.85|5|47.5|8.73|34.77|43.2|ZH|ZH
42242797|38|46.52|6.64|13|46.52|6.58|6.203|14.6|VD|VD
42266352|406|47.47|9.62|127|47.41|9.31|31.17|27.9666666667|Vorarlberg|SG
42351350|44|47.5|8.8|18|47.39|8.42|49.123|36.9|ZH|ZH
42922331|156|46.52|6.62|44|46.52|6.63|1.151|4.0666666667|VD|VD
43214540|31|46.52|6.63|5|47.41|8.54|225.273|147|VD|ZH
43897417|13|47.14|7.25|29|47.43|9.37|198.731|129.1833333333|BE|SG
43971270|15|46.33|9.42|22|46.5|9.84|47.792|59.9833333333|Lombardia|GR
43997314|128|47.44|8.47|25|47.72|9.39|129.018|99.7833333333|ZH|BW
44098068|65|45.85|9.02|6|45.84|9|4.159|7.1333333333|TI|TI
44243178|11|46.53|6.64|15|46.53|6.58|6.642|18.4666666667|VD|VD
44346086|10|47.38|8.54|6|46.97|7.46|122.497|85.25|ZH|BE
44421282|73|46.22|6.15|133|46.21|6.14|2.006|8.1833333333|GE|GE
44702966|31|47.03|8.43|14|47.05|8.31|20.126|34.1|LU|LU
44971880|33|46.68|7.86|15|47.02|8.3|65.8|60.2666666667|BE|LU
45084448|8|47.43|7.77|7|47.56|7.58|25.571|29.3|BL|BS
45622277|22|46.97|7.45|58|46.97|7.47|20.222|16.2833333333|BE|BE
45789030|26|46.21|6.14|27|46.2|6.16|2.236|8.4166666667|GE|GE
45804541|75|46.16|7.12|46|46.14|7.13|6.062|13.0666666667|VS|VS
46123543|20|47.43|9.38|17|47.43|9.37|1.509|5.1666666667|SG|SG
46186918|103|47.42|9.27|24|47.41|9.31|4.097|3.4833333333|SG|SG
47057035|26|46.21|6.11|11|46.79|9.43|425.863|270.2333333333|GE|GR
47325414|41|47.53|7.65|33|47.55|7.59|6.684|14.0666666667|BL|BS
47866553|6|47.55|8.89|12|47.39|8.52|43.41|35|TG|ZH
48394762|510|46.29|7.89|235|46.44|8.16|37.798|49.2666666667|VS|VS
48610334|7|47.37|8.54|9|47.45|8.56|12.905|21.65|ZH|ZH
49410937|32|47.19|7.49|14|47.2|7.54|4.796|7.6833333333|SO|SO
49419649|8|46.99|6.93|6|47.09|6.81|21.138|22.7666666667|NE|NE
49571578|21|46.21|6.14|44|46.18|6.13|4.043|11.9333333333|GE|GE
49659030|13|45.98|8.92|23|46|8.96|6.327|17.1833333333|TI|TI
50812408|16|47.56|7.6|17|47.37|8.54|93.403|66.2833333333|BS|ZH
51265763|61|47.41|8.56|17|47.45|8.56|8.523|12.3|ZH|ZH
51408604|82|47.12|7.24|32|47.15|7.25|5.138|13.6666666667|BE|BE
51678627|439|46.51|6.67|123|46.52|6.63|3.615|10.35|VD|VD
52345618|11|47.01|6.97|15|46.99|6.94|3.839|9.6333333333|NE|NE
53326607|93|47.08|8.34|33|47.19|8.48|28.568|24.3833333333|LU|ZG
53338072|68|47.5|8.02|43|47.48|8.24|24.793|24.0666666667|AG|AG
53967551|35|46.8|7.15|26|46.81|7.16|6.296|14.3333333333|FR|FR
54195705|43|46.2|6.14|14|46.22|6.14|3.356|12.7666666667|GE|GE
54496065|10|46.25|6.95|8|46.51|6.63|53.887|44.4833333333|VS|VD
54829036|7|47.39|8.47|11|47.39|8.51|4.121|11.4333333333|ZH|ZH
54973080|26|46.51|6.7|8|47.5|8.73|241.716|153.8166666667|VD|ZH
55399573|75|46.52|6.6|24|46.52|6.65|4.701|14.3166666667|VD|VD
56990328|25|46.53|6.62|10|46.52|6.64|2.386|8.4166666667|VD|VD
57095106|18|47.17|8.52|14|47.17|8.51|1.651|5.3333333333|ZG|ZG
59070397|8|46.47|7.29|8|46.95|7.44|93.292|87.2166666667|BE|BE
59093801|16|47.37|8.53|7|47.37|8.54|1.566|6.0666666667|ZH|ZH
59371028|39|46.9|7.14|39|46.8|7.16|19.394|31.45|FR|FR
60862486|14|46.46|6.84|10|46.47|6.84|1.55|5.25|VD|VD
61505117|94|46.94|7.39|33|46.95|7.44|5.378|11.9166666667|BE|BE
62237077|44|47.54|7.57|11|46.95|7.45|96.951|75.1166666667|BL|BE
