userId|tweetsHome|homeLatitude|homeLongitude|tweetsWork|workLatitude|workLongitude|distance|time|homeCanton|workCanton
77589945|127.0|46.78|6.64|77.0|46.64|6.62|18.314|22.666666666666668|VD|VD
77841866|50.0|47.39|8.53|40.0|47.38|8.53|1.726|6.0|ZH|ZH
79173464|26.0|45.98|8.91|21.0|46.19|9.02|32.741|35.5|TI|TI
79324807|100.0|47.57|7.6|12.0|47.54|7.63|5.098|7.45|BS|BL
79464421|6.0|46.23|6.11|5.0|46.51|6.62|59.5|36.9|GE|VD
79486145|18.0|46.53|6.65|67.0|46.2|6.14|71.012|61.46666666666667|VD|GE
79876824|47.0|47.19|7.79|10.0|47.22|7.78|4.013|7.8|BE|BE
81254263|66.0|47.1|8.35|6.0|47.05|8.31|7.246|17.533333333333335|LU|LU
81525703|125.0|47.26|8.87|44.0|47.35|8.72|22.466|26.116666666666667|ZH|ZH
81650246|32.0|46.3|7.05|10.0|46.3|7.06|2.323|6.55|VD|VD
81860243|100.0|47.38|8.55|50.0|47.38|8.54|1.818|7.416666666666667|ZH|ZH
82101547|32.0|46.23|7.35|22.0|46.23|7.32|4.916|8.583333333333334|VS|VS
83835963|9.0|47.35|8.16|7.0|47.2|7.4|73.315|53.06666666666667|AG|SO
84760469|31.0|47.12|9.54|11.0|47.17|9.46|15.651|20.416666666666668|Triesenberg|SG
84958688|65.0|47.39|8.49|9.0|47.37|8.55|7.356|19.35|ZH|ZH
86650732|32.0|46.52|6.63|84.0|46.52|6.58|5.384|10.633333333333333|VD|VD
86738835|34.0|46.98|7.49|82.0|46.93|7.51|10.711|14.933333333333334|BE|BE
87408941|140.0|47.52|8.75|38.0|47.5|8.73|4.917|13.266666666666667|ZH|ZH
87409755|25.0|47.5|8.73|99.0|47.38|8.54|24.689|25.85|ZH|ZH
88174186|115.0|46.69|7.86|17.0|46.02|7.75|||BE|VS
88176377|263.0|47.68|9.16|68.0|47.64|9.18|7.256|14.783333333333333|BW|TG
89663361|18.0|46.35|7.01|17.0|46.34|7.01|5.669|12.516666666666667|VD|VD
90011231|82.0|47.56|8.44|37.0|47.38|8.54|30.188|26.983333333333334|ZH|ZH
91158116|144.0|46.51|6.57|73.0|46.52|6.57|1.332|4.683333333333334|VD|VD
91560082|67.0|47.38|8.49|31.0|47.37|8.53|4.248|13.233333333333333|ZH|ZH
91815168|72.0|46.19|6.18|25.0|46.2|6.17|2.142|6.933333333333334|GE|GE
91819634|22.0|46.14|6.14|36.0|46.19|6.14|6.071|12.983333333333333|Auvergne-Rhône-Alpes|GE
91824012|53.0|47.46|8.32|44.0|47.37|8.55|23.687|32.31666666666667|AG|ZH
91889078|14.0|46.52|6.63|5.0|46.51|6.61|2.38|7.616666666666666|VD|VD
92247682|84.0|47.36|8.51|8.0|47.38|8.54|3.84|14.433333333333334|ZH|ZH
95034427|389.0|46.51|6.68|130.0|46.52|6.61|7.533|21.566666666666666|VD|VD
95763328|42.0|47.41|8.33|5.0|47.41|8.55|36.158|33.71666666666667|AG|ZH
96532557|25.0|46.22|7.26|10.0|46.23|7.36|9.269|19.333333333333332|VS|VS
96604354|58.0|46.78|7.16|34.0|46.8|7.15|4.356|8.55|FR|FR
96816387|25.0|46.19|6.17|19.0|46.2|6.14|3.953|13.166666666666666|GE|GE
97703874|16.0|47.37|7.34|17.0|47.37|7.35|1.164|3.316666666666667|JU|JU
102611982|35.0|47.3|8.08|15.0|47.37|8.04|12.581|16.616666666666667|AG|AG
103022438|143.0|46.21|6.13|34.0|46.29|6.16|14.06|20.366666666666667|GE|GE
103600949|291.0|47.4|8.39|39.0|47.38|8.53|15.898|24.816666666666666|ZH|ZH
104634517|12.0|46.23|6.08|13.0|46.34|6.17|18.951|17.916666666666668|GE|VD
104775690|19.0|47.35|8.67|17.0|47.38|8.54|17.268|24.4|ZH|ZH
106616233|29.0|46.2|6.16|6.0|46.23|6.06|15.412|23.283333333333335|GE|GE
107960690|211.0|46.65|6.53|31.0|46.53|6.56|18.583|17.633333333333333|VD|VD
108359702|5.0|46.55|6.73|12.0|46.54|6.73|1.471|2.95|VD|VD
110030026|82.0|47.48|7.55|11.0|47.57|7.6|17.177|19.233333333333334|BL|BS
110695870|25.0|46.52|6.61|60.0|46.53|6.64|3.594|13.933333333333334|VD|VD
112763966|18.0|46.97|7.37|34.0|46.98|7.46|10.544|14.433333333333334|BE|BE
113247843|71.0|47.48|9.48|52.0|47.42|9.36|15.133|15.3|SG|SG
113495202|33.0|46.2|6.19|19.0|46.19|6.13|7.756|20.5|GE|GE
113875426|146.0|47.38|8.54|71.0|46.02|7.74|||ZH|VS
114982362|61.0|47.12|7.24|14.0|47.19|7.4|20.054|26.4|BE|SO
117475970|25.0|46.35|7.01|10.0|46.34|7.01|5.669|12.516666666666667|VD|VD
118973870|926.0|47.39|8.49|312.0|47.38|8.49|1.614|4.65|ZH|ZH
119699207|394.0|46.32|6.97|203.0|46.25|6.95|16.061|14.85|VD|VS
120137276|32.0|46.87|7.13|17.0|46.81|7.18|9.961|16.45|FR|FR
122068019|38.0|46.2|6.14|5.0|46.2|6.16|2.376|10.316666666666666|GE|GE
122170760|19.0|47.4|8.51|14.0|47.38|8.54|4.522|11.15|ZH|ZH
123179677|972.0|46.03|8.95|810.0|46.01|8.95|5.411|12.316666666666666|TI|TI
123362849|42.0|47.42|8.15|16.0|46.95|7.44|92.736|66.73333333333333|AG|BE
123623063|25.0|46.62|8.02|10.0|47.45|8.56|153.388|130.13333333333333|BE|ZH
123641130|232.0|46.88|9.53|87.0|47.38|8.54|118.064|80.2|GR|ZH
124203680|358.0|47.44|8.63|23.0|47.25|8.71|31.889|36.63333333333333|ZH|ZH
124584111|64.0|47.46|8.59|12.0|47.38|8.54|12.278|16.366666666666667|ZH|ZH
125333290|134.0|47.17|7.57|32.0|47.37|8.52|102.581|69.41666666666667|SO|ZH
125413637|22.0|46.19|6.18|22.0|46.2|6.17|2.142|6.933333333333334|GE|GE
125708622|21.0|45.97|8.57|12.0|46.19|6.16|334.61|230.08333333333334|Piemonte|GE
126048130|35.0|47.38|8.54|32.0|47.56|7.58|83.777|63.71666666666667|ZH|BS
126811217|7.0|47.37|8.54|6.0|46.2|6.15|278.398|187.75|ZH|GE
127011419|64.0|47.2|8.77|34.0|47.17|8.74|8.883|14.483333333333333|SZ|SZ
127071176|10.0|46.79|6.62|12.0|46.78|6.63|2.144|4.083333333333333|VD|VD
127543452|209.0|46.51|6.5|80.0|46.51|6.49|1.195|3.65|VD|VD
129072558|1957.0|47.56|8.91|1015.0|47.57|8.92|2.17|4.616666666666666|TG|TG
129920300|57.0|47.41|9.04|52.0|47.36|8.53|65.549|55.166666666666664|SG|ZH
131703139|82.0|46.21|6.15|41.0|46.23|6.1|4.747|17.5|GE|GE
132508716|33.0|46.15|8.75|15.0|46.54|9.87|186.739|174.5|TI|GR
133183738|34.0|47.45|8.59|10.0|47.44|8.59|2.536|5.166666666666667|ZH|ZH
133820102|85.0|47.56|7.58|5.0|47.55|7.59|2.945|10.066666666666666|BS|BS
137351807|7.0|47.66|8.86|8.0|47.37|8.54|58.085|54.96666666666667|SH|ZH
137799057|142.0|47.39|8.51|27.0|47.28|8.64|19.262|36.38333333333333|ZH|ZH
138169587|7.0|47.35|8.72|19.0|47.37|8.53|23.561|25.466666666666665|ZH|ZH
139042307|172.0|47.54|7.72|14.0|47.45|7.64|22.845|25.65|AG|SO
140016388|103.0|47.38|8.51|139.0|47.45|8.56|11.854|15.916666666666666|ZH|ZH
140877290|27.0|47.59|9.07|17.0|47.43|8.67|45.548|32.6|TG|ZH
141180309|64.0|47.46|9.41|6.0|47.39|8.52|89.953|64.45|SG|ZH
141682339|58.0|46.22|6.15|14.0|46.17|6.07|16.627|19.75|GE|GE
143264018|130.0|47.38|8.54|61.0|47.4|8.55|4.553|8.183333333333334|ZH|ZH
144135061|245.0|47.43|8.55|51.0|47.3|8.56|33.185|25.416666666666668|ZH|ZH
144244746|327.0|47.51|9.49|51.0|47.48|9.48|1.996|3.4833333333333334|SG|SG
145364255|102.0|47.38|8.55|56.0|47.38|8.54|1.818|7.416666666666667|ZH|ZH
145544142|64.0|46.2|6.14|7.0|46.0|8.96|371.538|249.06666666666666|GE|TI
146362050|33.0|46.62|6.99|9.0|46.2|6.14|108.323|80.13333333333334|FR|GE
146464349|65.0|46.53|6.64|41.0|46.38|6.24|42.808|42.1|VD|VD
146592753|18.0|46.1|7.07|10.0|46.46|6.84|52.38|40.11666666666667|VS|VD
147287002|38.0|47.37|8.51|34.0|47.42|8.52|8.247|19.366666666666667|ZH|ZH
