userId|homeLatitude|homeLongitude|gyration|tweets
13943|46.29|7.53|78.36270101906558|110
50043|46.53|6.61|122.20992984673649|321
53423|46.39|6.24|41.55563168745262|108
55223|46.51|6.65|59.08638036509937|174
99983|47.5|8.77|29.58367518244397|119
371243|46.03|8.94|71.24289649810137|225
621173|46.25|6.13|221.17209899429858|125
634553|46.2|6.2|72.67915477033947|439
647043|45.93|9.47|26.11296324754253|116
652193|47.37|8.54|176.21960702849543|130
714913|47.43|9.38|56.13186650600973|176
759118|46.49|6.38|78.4364174577899|100
817997|46.81|7.15|28.752892369049274|124
1079931|47.16|8.29|38.94479256747254|105
1316921|47.2|8.07|40.90536035717544|224
1443951|46.96|7.44|29.56512477816041|112
1629241|46.94|7.51|120.97882709931369|140
1981091|47.4|8.53|12.250481327529886|133
3916111|47.38|8.54|56.27566253037205|165
4997711|46.33|6.39|70.35676344950173|199
5429882|46.94|7.42|104.7494878159036|332
5733162|47.39|8.55|69.64078432331658|238
5908302|47.46|8.31|16.014609179421225|277
6038672|47.59|8.21|287.6054119217569|145
6194482|47.37|8.54|36.757001744875495|177
6388972|47.39|8.62|32.16154632310947|1258
6848912|47.2|8.77|17.924566265154475|129
7331082|47.19|8.54|18.582734562382075|658
7703352|46.53|6.65|34.004938148768716|652
8077292|46.67|7.72|41.70773682312202|117
8673832|47.41|8.72|20.0924132878877|901
11789092|46.94|7.46|86.35092618133383|128
12955622|46.51|6.55|22.449242742106016|141
12960732|47.38|8.52|19.916562769443352|125
13392692|47.39|8.45|21.73960933066356|549
13688402|46.49|9.83|44.86443059668692|100
14061499|47.42|8.54|73.40328059707161|1871
14106683|47.41|8.12|84.47159187289029|1621
14184860|47.53|7.64|73.88028860338169|120
14232524|47.38|8.53|51.612926911284255|748
14260616|47.49|8.34|20.26445441243453|337
14274896|46.96|7.48|13.786605773231951|288
14302013|47.36|8.55|31.565390692321845|331
14337395|47.52|8.55|87.86905553386262|118
14349254|47.4|8.55|10.488039155531293|113
14418232|47.39|8.52|56.22208370038272|259
14512645|47.66|8.86|36.70200895148241|134
14628530|47.37|8.53|56.736564118481006|287
14746865|47.18|9.13|52.75966404012382|352
14943815|47.37|8.53|32.47759852239032|109
14952787|46.03|8.94|63.831156886711604|108
14973652|47.82|8.97|72.4257674360971|151
15062968|47.18|8.61|38.12024960456746|3683
