|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation|compound|area
322|#tweetmyjobs|2015-07-07|15|False|273.7924404308|('47.455', '8.287')|0|AG
323|#job|2015-04-26|15|False|271.3807716438|('46.948', '7.445')|0|BE
324|#jobs|2015-11-29|15|False|259.8993592437|('47.367', '8.550')|0|ZH
325|#jobs|2015-08-04|15|False|255.066359211|('46.198', '6.142')|0.3062|GE
326|#hiring|2015-06-23|15|False|254.3133074585|('46.948', '7.445')|0|BE
327|#bern|2015-07-04|15|False|252.514440872|('46.948', '7.444')|0|BE
328|#careerarc|2015-08-17|15|False|250.7301457743|('47.367', '8.550')|0.0772|ZH
329|#tweetmyjobs|2015-07-05|15|False|248.0406891359|('46.948', '7.445')|0.8519|BE
330|#job|2015-06-10|15|False|246.8868948119|('46.948', '7.445')|0.4211|BE
331|#jobs|2015-10-25|15|False|242.6458934426|('46.948', '7.445')|0.296|BE
332|#jobs|2015-10-27|15|False|233.3944036681|('47.367', '8.550')|0|ZH
333|#jobs|2015-11-01|15|False|232.2628288565|('47.367', '8.550')|0|ZH
334|#careerarc|2015-11-18|15|False|226.3521092811|('47.367', '8.550')|0|ZH
335|#jobs|2015-05-24|15|False|223.2930020737|('46.948', '7.445')|0|BE
336|#careerarc|2015-12-16|15|False|222.1265253172|('47.367', '8.550')|0.3825|ZH
337|#careerarc|2015-11-30|15|False|212.0442967722|('47.367', '8.550')|0.8519|ZH
338|#careerarc|2015-09-05|15|False|209.3977779865|('46.948', '7.445')|0.0772|BE
339|#jobs|2015-11-20|15|False|208.4529421487|('46.948', '7.445')|0.1511|BE
340|#careerarc|2015-09-09|15|False|205.8681912245|('46.948', '7.445')|0.0772|BE
341|#careerarc|2015-11-29|15|False|203.9555366392|('46.948', '7.445')|0.8519|BE
342|#jobs|2015-08-15|15|False|197.0749133012|('46.948', '7.445')|0|BE
343|#tweetmyjobs|2015-07-21|15|False|196.0014705008|('47.367', '8.550')|0|ZH
344|#jobs|2015-11-04|15|False|195.6760069086|('46.948', '7.445')|0.0386|BE
345|#abst15|2015-06-14|15|False|193.6185883527|('47.377', '8.537')|0.088|ZH
346|#careerarc|2015-12-03|15|False|191.7913763859|('46.948', '7.445')|0.3595|BE
347|#careerarc|2015-12-12|15|False|177.3847217468|('47.367', '8.550')|0|ZH
348|#emabiggestfans1d|2015-10-25|15|False|161.2619535314|('46.230', '7.365')|0.1204|VS
349|#eurovision|2015-05-23|15|False|125.020563866|('47.377', '8.537')|0|ZH
350|#tpmpnoel|2015-12-17|15|False|84.4211666143|('47.201', '5.941')|0|Bourgogne Franche-Comté
351|#jobs|2015-04-26|15|False|69.9323715289|('46.948', '7.445')|0.296|BE
352|#xf9|2015-11-05|15|False|51.3852315805|('45.856', '8.867')|0|Lombardia
353|#xf9|2015-11-26|15|False|46.7447541691|('45.824', '10.017')|0|Lombardia
354|#thevoice|2015-04-25|15|False|42.3534157103|('47.201', '5.941')|0.148|Bourgogne Franche-Comté
355|#lrt|2015-06-28|14|False|380.4367988097|('46.205', '6.143')|0.4215|GE
356|#job|2015-03-01|14|False|350.3959046025|('46.198', '6.142')|0.296|GE
357|#jobs|2015-05-16|14|False|343.4526708718|('46.948', '7.445')|-0.2732|BE
358|#hiring|2015-06-21|14|False|343.2195564345|('46.948', '7.445')|0.8519|BE
359|#jobs|2015-05-15|14|False|334.4075040706|('46.948', '7.445')|0.5719|BE
360|#bern|2015-11-30|14|False|298.5611331185|('46.948', '7.444')|0|BE
361|#bern|2015-12-05|14|False|294.6903958939|('46.948', '7.445')|0|BE
362|#blackfriday|2015-11-27|14|False|290.1285022815|('47.377', '8.537')|-0.6597|ZH
363|#bern|2015-08-04|14|False|289.4034865407|('46.948', '7.445')|0.5423|BE
364|#job|2015-02-10|14|False|282.1304605166|('46.198', '6.142')|0|GE
365|#tweetmyjobs|2015-07-04|14|False|266.2740142371|('46.948', '7.445')|0|BE
366|#bern|2015-11-10|14|False|260.8165877508|('46.948', '7.445')|0.2192|BE
367|#bern|2015-10-29|14|False|249.5983131818|('46.948', '7.445')|0.0772|BE
368|#bern|2015-09-12|14|False|246.4724592169|('46.948', '7.445')|0|BE
369|#careerarc|2015-09-11|14|False|246.0011561191|('47.367', '8.550')|0.765|ZH
370|#careerarc|2015-09-20|14|False|226.3377472563|('47.367', '8.550')|0.32455|ZH
371|#tweetmyjobs|2015-06-27|14|False|217.9152284348|('46.948', '7.445')|0.148|BE
372|#wef15|2015-01-22|14|False|216.6727355795|('47.377', '8.537')|0.21075|ZH
373|#careerarc|2015-11-11|14|False|212.1668515512|('46.948', '7.445')|0|BE
374|#careerarc|2015-10-29|14|False|208.1006583539|('47.367', '8.550')|0.3612|ZH
375|#jobs|2015-07-10|14|False|206.1161007823|('46.948', '7.445')|0|BE
376|#careerarc|2015-11-12|14|False|200.7605793728|('46.948', '7.445')|0|BE
377|#cop21|2015-12-12|14|False|200.2484630818|('46.425', '6.237')|0.23765|VD
378|#careerarc|2015-11-23|14|False|200.1299211262|('47.455', '8.287')|0.0772|AG
379|#jobs|2015-12-08|14|False|198.5382958167|('47.367', '8.550')|0|ZH
380|#tweetmyjobs|2015-06-26|14|False|195.8202453002|('47.367', '8.550')|0.296|ZH
381|#careerarc|2015-12-18|14|False|194.7618562779|('47.367', '8.550')|0.296|ZH
382|#careerarc|2015-12-21|14|False|194.6700904568|('46.948', '7.445')|0.765|BE
383|#careerarc|2015-12-27|14|False|194.0867141202|('47.367', '8.550')|0|ZH
384|#tweetmyjobs|2015-07-15|14|False|193.5074230528|('47.367', '8.550')|0.3595|ZH
385|#careerarc|2015-07-25|14|False|185.0497821223|('46.948', '7.445')|0|BE
386|#job|2015-01-20|14|False|181.6964598879|('46.213', '6.146')|0|GE
387|#ask1d|2015-11-15|14|False|120.819855767|('47.443', '6.802')|0.148|Bourgogne Franche-Comté
388|#iostoconvale|2015-11-08|14|False|52.3269771078|('45.858', '9.073')|0.2242|Lombardia
389|#thevoice|2015-01-24|14|False|36.4903148152|('46.201', '6.131')|0.2263|GE
390|#geneva|2015-09-18|13|False|419.56194345|('46.200', '6.150')|0.0772|GE
391|#lrt|2015-05-03|13|False|354.8710602412|('47.722', '7.283')|0.4404|Grand Est
392|#ff|2015-02-13|13|False|348.1385619556|('47.377', '8.537')|0.3536|ZH
393|#geneva|2015-08-12|13|False|340.2996794475|('46.198', '6.142')|0.5389666667|GE
394|#switzerland|2015-07-21|13|False|320.7267993903|('46.813', '8.224')|0.2239333333|OW
395|#switzerland|2015-07-14|13|False|318.1279361236|('47.228', '9.235')|0.2124|SG
396|#job|2015-05-19|13|False|299.0414171311|('46.948', '7.445')|0|BE
397|#jobs|2015-07-08|13|False|297.5612616345|('46.948', '7.445')|0.0772|BE
398|#bern|2015-11-24|13|False|285.7034392511|('46.948', '7.445')|0|BE
399|#careerarc|2015-07-30|13|False|282.9195461419|('46.948', '7.445')|0.42595|BE
400|#tweetmyjobs|2015-07-18|13|False|280.7782231055|('46.948', '7.445')|0.04315|BE
401|#geneva|2015-07-07|13|False|271.0530635579|('46.198', '6.142')|0|GE
402|#geneva|2015-07-31|13|False|266.9933244276|('46.198', '6.142')|0.1806|GE
403|#geneva|2015-08-07|13|False|264.3126707641|('46.198', '6.142')|0|GE
404|#careerarc|2015-08-06|13|False|237.8765936181|('47.455', '8.287')|0|AG
405|#jobs|2015-05-18|13|False|237.1543112422|('46.948', '7.445')|0.148|BE
406|#careerarc|2015-09-13|13|False|236.0529942165|('47.367', '8.550')|0.36035|ZH
407|#job|2015-05-12|13|False|227.9707535227|('46.948', '7.445')|0|BE
408|#jobs|2015-01-08|13|False|225.4136903814|('46.233', '6.135')|0.0386|GE
409|#careerarc|2015-12-14|13|False|223.7511765565|('47.367', '8.550')|0.42595|ZH
410|#ff|2015-07-24|13|False|219.6556036191|('47.377', '8.537')|0|ZH
411|#careerarc|2015-12-20|13|False|217.7077281946|('47.367', '8.550')|0.296|ZH
412|#job|2015-05-11|13|False|212.7015151306|('46.948', '7.445')|0.296|BE
413|#jobs|2015-12-15|13|False|204.7923474006|('46.948', '7.445')|0|BE
414|#careerarc|2015-08-23|13|False|204.0312145615|('47.455', '8.287')|0|AG
415|#lrt|2015-05-15|13|False|203.725298564|('47.722', '7.283')|-0.6486|Grand Est
416|#job|2015-01-08|13|False|199.4895772615|('46.213', '6.146')|0|GE
417|#bern|2015-11-13|13|False|195.6953994579|('46.948', '7.445')|0|BE
418|#careerarc|2015-12-22|13|False|194.9978676086|('46.948', '7.445')|0.0772|BE
419|#sanremo2015|2015-02-12|13|False|194.73930926|('45.951', '8.840')|0|Lombardia
420|#careerarc|2015-09-04|13|False|191.0084089376|('47.367', '8.550')|0.0772|ZH
421|#ss9|2015-09-11|13|False|185.0110205302|('47.722', '7.283')|0.2017333333|Grand Est
422|#careerarc|2015-08-25|13|False|179.0186639134|('47.455', '8.287')|0.8519|AG
423|#bern|2015-12-11|13|False|178.3879897056|('46.948', '7.445')|0|BE
424|#ballondor2014|2015-01-12|13|False|171.0475275719|('47.377', '8.537')|-0.28595|ZH
425|#job|2015-05-04|13|False|156.9069057407|('46.948', '7.445')|0.296|BE
426|#job|2015-06-24|13|False|151.0102069938|('46.948', '7.445')|0|BE
427|#bern|2015-08-09|13|False|146.558703868|('46.948', '7.445')|0.8519|BE
428|#wimbledon|2015-07-12|13|False|113.2509622937|('47.491', '6.742')|0.5859|Bourgogne Franche-Comté
429|#dals|2015-11-28|13|False|101.5206570696|('46.740', '7.638')|-0.4404|BE
430|#kohlanta|2015-06-12|13|False|78.7848848278|('47.722', '7.283')|0|Grand Est
431|#dals|2015-12-18|13|False|51.7128040216|('46.573', '6.780')|-0.0258|VD
432|#fraall|2015-11-13|13|False|43.4599040819|('46.045', '6.425')|0.7425|Auvergne-Rhône-Alpes
433|#geneva|2015-09-21|12|False|354.9407867341|('46.198', '6.142')|0.3612|GE
434|#switzerland|2015-09-06|12|False|352.7984793225|('47.051', '8.308')|0.7212|LU
435|#bern|2015-11-06|12|False|351.3605358169|('46.948', '7.445')|0|BE
436|#bern|2015-11-21|12|False|343.913864243|('46.948', '7.445')|0|BE
437|#geneva|2015-08-11|12|False|310.6671764693|('46.198', '6.142')|0.3826333333|GE
438|#jobs|2015-04-30|12|False|299.5443994043|('46.948', '7.445')|0|BE
439|#ff|2015-05-15|12|False|268.8277117339|('47.377', '8.537')|0.3612|ZH
440|#jobs|2015-08-07|12|False|267.0761574699|('46.198', '6.142')|0|GE
441|#bern|2015-11-23|12|False|264.8386977151|('46.948', '7.445')|0|BE
442|#geneva|2015-08-26|12|False|262.5952528037|('46.198', '6.142')|0|GE
443|#ff|2015-07-31|12|False|262.1494094935|('47.377', '8.537')|0|ZH
444|#job|2015-01-18|12|False|255.9215596568|('46.213', '6.146')|0|GE
445|#careerarc|2015-11-09|12|False|255.5367978652|('46.948', '7.445')|0|BE
446|#careerarc|2015-09-19|12|False|253.1107103991|('46.948', '7.445')|0.8519|BE
447|#careerarc|2015-07-29|12|False|242.8905972776|('46.948', '7.445')|0|BE
448|#jobs|2015-12-01|12|False|232.7235127164|('46.948', '7.445')|0.0772|BE
449|#careerarc|2015-08-11|12|False|232.3686346286|('47.455', '8.287')|0.8519|AG
450|#bern|2015-11-01|12|False|225.9046742148|('46.948', '7.445')|0.0772|BE
451|#switzerland|2015-07-19|12|False|225.158067457|('47.355', '8.532')|0|ZH
452|#geneva|2015-08-22|12|False|223.7614782016|('46.198', '6.142')|0|GE
453|#bern|2015-10-25|12|False|223.213171375|('46.948', '7.445')|0|BE
454|#bern|2015-09-13|12|False|222.9314124088|('46.948', '7.444')|0|BE
455|#careerarc|2015-08-31|12|False|220.9882920227|('46.948', '7.445')|0.4301|BE
456|#careerarc|2015-11-16|12|False|208.179705064|('46.948', '7.445')|0|BE
457|#careerarc|2015-12-29|12|False|201.6206387142|('47.367', '8.550')|0.0772|ZH
458|#geneva|2015-07-12|12|False|199.9479635112|('46.198', '6.142')|0|GE
459|#careerarc|2015-10-24|12|False|198.1748312708|('47.367', '8.550')|0|ZH
460|#careerarc|2015-11-20|12|False|195.4123618431|('46.948', '7.445')|0.3595|BE
461|#jobs|2015-05-11|12|False|189.9244984139|('46.948', '7.445')|0|BE
462|#bern|2015-12-13|12|False|189.3735709523|('46.948', '7.445')|0|BE
463|#bern|2015-08-21|12|False|154.916444032|('46.948', '7.445')|0|BE
464|#appleevent|2015-09-09|12|False|109.4382641971|('47.191', '5.979')|0.35885|Bourgogne Franche-Comté
465|#dals|2015-12-12|12|False|105.340816666|('46.740', '7.638')|0|BE
466|#dals|2015-11-06|12|False|48.7331609013|('46.740', '7.638')|0.6369|BE
467|#esc2015|2015-05-21|12|False|46.2102237284|('47.584', '7.774')|0|Baden-Württemberg
468|#dalsfinale|2015-12-23|12|False|43.4307250206|('46.796', '6.688')|0.116|VD
469|#fraser|2015-09-07|12|False|36.1191360014|('47.560', '7.583')|0.6649|BS
470|#switzerland|2015-07-27|11|False|397.1639021916|('47.355', '8.532')|0|ZH
471|#ff|2015-04-24|11|False|371.1941091581|('47.377', '8.537')|0.3404|ZH
472|#jobs|2015-06-21|11|False|365.9749524768|('46.948', '7.445')|0|BE
473|#geneva|2015-12-09|11|False|331.3751716304|('46.198', '6.142')|0|GE
474|#bern|2015-12-17|11|False|329.6566848281|('46.948', '7.444')|0|BE
475|#bern|2015-08-02|11|False|325.0753351462|('46.948', '7.445')|0|BE
476|#zürich|2015-06-30|11|False|323.3167642362|('47.367', '8.550')|0|ZH
477|#geneva|2015-07-06|11|False|296.6886689011|('46.198', '6.142')|0.3595|GE
478|#geneva|2015-07-21|11|False|295.6557031548|('46.198', '6.142')|0.3612|GE
479|#geneva|2015-07-30|11|False|284.8181480814|('46.198', '6.142')|0.5411|GE
480|#geneva|2015-06-30|11|False|284.5260211247|('46.198', '6.142')|-0.2023|GE
481|#ff|2015-06-26|11|False|279.0679916159|('47.377', '8.537')|0.3612|ZH
482|#jobs|2015-06-19|11|False|274.3627086194|('46.948', '7.445')|0.0772|BE
483|#hiring|2015-06-10|11|False|268.3356853546|('46.198', '6.142')|0.3612|GE
484|#ss9|2015-10-24|11|False|266.0918137014|('47.228', '9.235')|0.2463|SG
485|#careerarc|2015-12-25|11|False|257.2862849154|('46.948', '7.445')|0|BE
486|#zürich|2015-06-27|11|False|253.7831868882|('47.367', '8.550')|0.0772|ZH
487|#barcampch|2015-08-15|11|False|250.4684622604|('47.377', '8.537')|0.3146|ZH
488|#bern|2015-11-27|11|False|250.3963328159|('46.948', '7.445')|-0.5106|BE
489|#geneva|2015-08-19|11|False|247.0479300865|('46.198', '6.142')|0.3612|GE
490|#bern|2015-12-10|11|False|240.8554946021|('46.948', '7.445')|0|BE
491|#geneva|2015-07-11|11|False|239.1048173057|('46.198', '6.142')|0.8519|GE
492|#careerarc|2015-08-01|11|False|227.9204881696|('46.948', '7.445')|0.3612|BE
493|#bern|2015-08-30|11|False|213.1769557531|('46.947', '7.444')|0.2839666667|BE
494|#bern|2015-06-28|11|False|211.3336834653|('46.948', '7.444')|-0.2732|BE
495|#careerarc|2015-10-31|11|False|211.0337594174|('47.367', '8.550')|0.8519|ZH
496|#careerarc|2015-12-26|11|False|203.4079414649|('47.367', '8.550')|0.0772|ZH
497|#careerarc|2015-08-13|11|False|176.7557911767|('46.948', '7.445')|0|BE
498|#olasse|2015-11-08|11|False|173.295195733|('47.067', '6.380')|0.3609|Bourgogne Franche-Comté
499|#careerarc|2015-12-11|11|False|172.5044207462|('46.948', '7.445')|0.3595|BE
500|#geneva|2015-11-08|11|False|142.2750724557|('46.198', '6.142')|0.4926|GE
501|#brwahl15|2015-12-09|11|False|139.6763132384|('46.954', '7.395')|0.064|BE
502|#ss9|2015-09-04|11|False|130.2160456547|('46.232', '6.013')|0.37525|Auvergne-Rhône-Alpes
503|#1dongma|2015-08-04|11|False|98.6255352197|('47.458', '8.589')|0.06455|ZH
504|#xf9|2015-09-10|11|False|83.1443380973|('45.831', '8.807')|0|Lombardia
505|#xf9|2015-12-03|11|False|65.7330822861|('46.003', '8.960')|-0.6249|TI
506|#thevoicekids|2015-10-23|11|False|55.3909389667|('47.535', '6.717')|0|Bourgogne Franche-Comté
507|#gntm|2015-05-14|11|False|48.8535447321|('47.668', '9.471')|-0.1531|Baden-Württemberg
508|#secretstory|2015-08-21|11|False|39.8347470779|('47.201', '5.941')|-0.4847|Bourgogne Franche-Comté
509|#1d|2015-11-12|11|False|28.7286306588|('45.898', '6.646')|0.5777|Auvergne-Rhône-Alpes
510|#litsui|2015-06-14|11|False|25.0266237768|('46.236', '9.007')|0.2975|TI
511|#switzerland|2015-10-30|10|False|465.2051652762|('46.833', '8.333')|0|OW
512|#geneva|2015-08-02|10|False|413.5042505044|('46.198', '6.142')|0.765|GE
513|#geneva|2015-07-29|10|False|393.7239518008|('46.198', '6.142')|0|GE
514|#geneva|2015-10-31|10|False|386.1975801274|('46.198', '6.142')|0|GE
515|#geneva|2015-08-29|10|False|371.5544309461|('46.198', '6.142')|0.3612|GE
516|#switzerland|2015-05-10|10|False|370.8585572102|('46.207', '6.142')|0|GE
517|#switzerland|2015-07-08|10|False|366.8516857454|('47.678', '8.613')|0|SH
518|#geneva|2015-07-27|10|False|364.7428218774|('46.198', '6.142')|0.3612|GE
519|#geneva|2015-09-07|10|False|351.4474767082|('46.198', '6.142')|0|GE
520|#bern|2015-11-22|10|False|347.718538869|('46.948', '7.444')|0|BE
521|#geneva|2015-12-05|10|False|340.231573273|('46.198', '6.142')|0|GE
522|#geneva|2015-12-12|10|False|337.8545387012|('46.198', '6.142')|0|GE
523|#switzerland|2015-11-15|10|False|332.3978229829|('47.567', '7.600')|0|BS
524|#ff|2015-01-16|10|False|325.7840384823|('47.377', '8.537')|0.3612|ZH
525|#bern|2015-08-20|10|False|317.8498947929|('46.948', '7.445')|0.296|BE
526|#geneva|2015-09-06|10|False|299.606179077|('46.198', '6.142')|0.1806|GE
527|#geneva|2015-11-04|10|False|299.0125903404|('46.198', '6.142')|0|GE
528|#zürich|2015-08-21|10|False|295.1943784053|('47.367', '8.550')|0|ZH
529|#geneva|2015-08-03|10|False|293.8128385901|('46.198', '6.142')|0|GE
530|#geneva|2015-12-23|10|False|283.0861330905|('46.198', '6.142')|0|GE
531|#geneva|2015-11-07|10|False|271.9141782096|('46.198', '6.142')|0|GE
532|#geneva|2015-07-09|10|False|267.2368222507|('46.198', '6.142')|0|GE
533|#bern|2015-09-10|10|False|264.5977638344|('46.948', '7.445')|0.6514|BE
534|#geneva|2015-07-22|10|False|263.2056649323|('46.198', '6.142')|0.20095|GE
535|#zurich|2015-11-07|10|False|262.9927547792|('47.367', '8.550')|0|ZH
536|#geneva|2015-11-01|10|False|259.294676508|('46.198', '6.142')|0.765|GE
537|#bern|2015-10-26|10|False|257.6087563691|('46.948', '7.445')|0.20025|BE
538|#careerarc|2015-08-05|10|False|251.8082580786|('47.455', '8.287')|0|AG
539|#facetoface|2015-08-11|10|False|240.1819423548|('45.812', '8.677')|0|Lombardia
540|#zürich|2015-08-29|10|False|232.2570382131|('47.367', '8.550')|0|ZH
541|#bern|2015-12-12|10|False|229.5616845895|('46.948', '7.445')|0.7964|BE
542|#bern|2015-09-20|10|False|228.0607392455|('46.948', '7.445')|0|BE
543|#amas|2015-11-23|10|False|221.2371654842|('47.465', '9.752')|0|Vorarlberg
544|#bern|2015-09-02|10|False|218.3060190188|('46.948', '7.445')|0.3612|BE
545|#tweetmyjobs|2015-07-22|10|False|206.6329234323|('46.948', '7.445')|0.0772|BE
546|#lrt|2015-07-13|10|False|201.423735559|('47.722', '7.283')|0|Grand Est
547|#regionales2015|2015-12-13|10|False|200.6705660812|('47.201', '5.941')|-0.0898333333|Bourgogne Franche-Comté
548|#bern|2015-07-28|10|False|194.7574076776|('46.948', '7.445')|0|BE
549|#bern|2015-08-01|10|False|190.9893084715|('46.948', '7.445')|0.2023|BE
550|#fcbbvb|2015-04-28|10|False|182.4887922199|('47.586', '8.421')|0.2294|Baden-Württemberg
551|#bern|2015-07-26|10|False|150.0499607497|('46.948', '7.444')|0.296|BE
552|#asmpsg|2015-08-30|10|False|129.1530964179|('47.342', '6.739')|0.6599|Bourgogne Franche-Comté
553|#esp|2015-05-23|10|False|113.3291720314|('46.109', '8.925')|0|TI
554|#harrypotter|2015-07-19|10|False|110.6066292448|('47.201', '5.941')|0|Bourgogne Franche-Comté
555|#hommagenational|2015-11-27|10|False|65.5525146975|('47.722', '7.283')|-0.4215|Grand Est
556|#voilavoilaendirect|2015-06-11|10|False|56.7031755065|('47.651', '6.924')|0.7579|Bourgogne Franche-Comté
557|#thevoice|2015-02-28|10|False|31.4956450056|('47.553', '6.850')|0.508|Bourgogne Franche-Comté
558|#zürich|2015-12-16|9|False|465.7541028297|('47.367', '8.550')|0|ZH
559|#geneva|2015-11-15|9|False|436.2567041474|('46.198', '6.142')|0.296|GE
560|#hiring|2015-05-22|9|False|395.7909644224|('46.198', '6.142')|0|GE
561|#switzerland|2015-05-14|9|False|373.3059105195|('46.227', '6.141')|0|GE
562|#veterans|2015-11-19|9|False|372.3209526503|('46.198', '6.142')|0|GE
563|#geneva|2015-11-19|9|False|369.8145813551|('46.200', '6.150')|0|GE
564|#switzerland|2015-12-26|9|False|357.907101904|('46.560', '7.894')|0|BE
565|#veterans|2015-08-13|9|False|355.4428906812|('46.198', '6.142')|0|GE
566|#geneva|2015-11-14|9|False|352.1472900052|('46.198', '6.142')|0|GE
567|#switzerland|2015-05-08|9|False|348.7753071248|('46.438', '6.847')|0.4588|VD
568|#np|2015-02-16|9|False|346.3655087335|('46.284', '7.516')|0|VS
569|#geneva|2015-12-01|9|False|334.7124882045|('46.198', '6.142')|0.0772|GE
570|#switzerland|2015-04-26|9|False|325.8784632712|('47.365', '8.547')|0.7173|ZH
571|#ff|2015-01-09|9|False|304.1965258871|('46.205', '6.143')|0|GE
572|#zurich|2015-08-28|9|False|293.3043282819|('47.367', '8.550')|0|ZH
573|#geneva|2015-11-22|9|False|277.454287109|('46.198', '6.142')|0|GE
574|#job|2015-11-28|9|False|276.4296585913|('47.367', '8.550')|0|ZH
575|#wef15|2015-01-21|9|False|254.2739177352|('46.205', '6.143')|0.04748|GE
576|#zürich|2015-12-18|9|False|248.6367703853|('47.367', '8.550')|0.765|ZH
577|#juvefcb|2015-06-06|9|False|246.8893250214|('45.792', '8.848')|0.7163|Lombardia
578|#rwc2015|2015-09-18|9|False|238.0196611452|('47.722', '7.283')|-0.7351|Grand Est
579|#switzerland|2015-09-05|9|False|236.7415739401|('47.370', '8.544')|0.4365|ZH
580|#1dch|2015-11-17|9|False|235.7569876056|('47.450', '8.529')|0.1752|ZH
581|#volkswagen|2015-09-22|9|False|231.9492322061|('46.003', '8.960')|0|TI
582|#geneva|2015-07-13|9|False|228.1460574204|('46.198', '6.142')|0|GE
583|#geneva|2015-09-16|9|False|202.1207726212|('46.198', '6.142')|0|GE
584|#bern|2015-07-14|9|False|197.4378787253|('46.948', '7.445')|0|BE
585|#sanremo2015|2015-02-15|9|False|192.1705607392|('45.860', '9.399')|0|Lombardia
586|#missuniverse2015|2015-12-21|9|False|188.3434989489|('46.813', '8.224')|0.7256|OW
587|#bern|2015-07-05|9|False|167.4055268574|('46.948', '7.445')|0.3612|BE
588|#lrt|2015-11-18|9|False|159.037879483|('46.205', '6.143')|-0.34|GE
589|#rwc2015|2015-09-19|9|False|154.8841225249|('47.041', '8.317')|0.41955|LU
590|#paris|2015-01-07|9|False|142.0991847293|('47.709', '9.152')|-0.34|Baden-Württemberg
591|#aldubsumptuouslunch|2015-11-20|9|False|141.1573448013|('46.236', '6.149')|0.213775|GE
592|#gf14|2015-12-10|9|False|95.7831233198|('46.187', '9.807')|0.0772|Lombardia
593|#fraesp|2015-09-17|9|False|80.6677210308|('46.110', '6.217')|-0.01935|Auvergne-Rhône-Alpes
594|#marrakechdurire2015|2015-06-24|9|False|58.9527401064|('46.205', '6.143')|-0.0889666667|GE
595|#sma15|2015-02-27|9|False|49.6099960087|('46.944', '7.467')|0|BE
596|#xf9|2015-11-19|9|False|31.845229406|('45.886', '9.132')|0.6236|Lombardia
597|#tweetmyjobs|2015-06-05|9|False|7.1608719036|('46.948', '7.445')|0.0772|BE
598|#switzerland|2015-09-18|8|False|445.0359524699|('46.200', '6.150')|0.29295|GE
599|#veterans|2015-08-27|8|False|372.1279778962|('46.198', '6.142')|0.8519|GE
600|#mtvhottest|2015-07-28|8|False|351.8731819254|('46.230', '7.365')|0|VS
601|#lt|2015-01-10|8|False|345.8339975453|('47.535', '6.717')|0|Bourgogne Franche-Comté
602|#ss9|2015-09-03|8|False|326.3083750428|('47.722', '7.283')|0.534|Grand Est
603|#zurich|2015-08-30|8|False|322.6912617695|('47.367', '8.550')|0.2123|ZH
604|#zurich|2015-04-24|8|False|315.8921150255|('47.375', '8.539')|0|ZH
605|#zurich|2015-09-03|8|False|315.8905456341|('46.176', '6.217')|0.3612|Auvergne-Rhône-Alpes
606|#zürich|2015-12-24|8|False|309.1616954856|('47.367', '8.550')|0|ZH
607|#geneva|2015-11-20|8|False|287.8667210583|('46.833', '8.333')|0.0772|OW
608|#geneva|2015-08-06|8|False|284.6761695107|('46.198', '6.142')|0|GE
609|#zurich|2015-12-30|8|False|262.7515619998|('47.367', '8.550')|0.3893|ZH
610|#zürich|2015-12-05|8|False|255.5208950633|('47.367', '8.550')|0.3612|ZH
611|#ff|2015-03-06|8|False|241.8612435873|('47.377', '8.537')|0.5365|ZH
612|#fifacongress|2015-05-29|8|False|227.943161537|('47.377', '8.537')|0|ZH
613|#geneva|2015-12-03|8|False|219.9538093258|('46.198', '6.142')|0|GE
614|#zürich|2015-07-16|8|False|218.6177349342|('47.367', '8.550')|0.0772|ZH
615|#zurich|2015-09-05|8|False|210.8711580007|('47.367', '8.550')|-0.2334333333|ZH
616|#hrc30|2015-09-21|8|False|202.983338769|('46.205', '6.143')|-0.5106|GE
617|#nocontrolday|2015-05-17|8|False|177.2080635476|('46.954', '7.395')|-0.296|BE
618|#ss9|2015-11-06|8|False|149.0691224578|('46.232', '6.079')|0|GE
619|#zurich|2015-11-18|8|False|147.6268589805|('47.367', '8.550')|0.8519|ZH
620|#usopen|2015-09-11|8|False|137.1025603245|('45.831', '8.807')|0.2169|Lombardia
621|#geneva|2015-10-26|8|False|114.8953277981|('46.198', '6.142')|0|GE
622|#fcsmasnl|2015-02-14|8|False|104.4590092269|('47.513', '6.811')|0|Bourgogne Franche-Comté
623|#sheskindahotvma|2015-08-18|8|False|93.4355412526|('47.496', '7.631')|0|BL
624|#esc15|2015-05-23|8|False|67.7278481558|('46.954', '7.395')|0.33535|BE
625|#amici14|2015-05-30|8|False|59.2711270668|('45.780', '10.338')|0|Lombardia
626|#thevoice|2015-02-21|8|False|49.8436865568|('45.946', '6.633')|0.6369|Auvergne-Rhône-Alpes
627|#fcbfcb|2015-05-06|8|False|43.8760906493|('47.561', '5.980')|0|Bourgogne Franche-Comté
628|#apoilgilou|2015-02-09|8|False|25.4238364872|('47.796', '7.335')|0.7184|Grand Est
629|#veterans|2015-08-29|7|False|397.7071537841|('46.198', '6.142')|0.4019|GE
630|#veterans|2015-09-01|7|False|382.9590358371|('46.198', '6.142')|0|GE
631|#switzerland|2015-02-19|7|False|366.7607447292|('47.377', '8.537')|0.37895|ZH
632|#mtvhottest|2015-07-27|7|False|360.6610428804|('46.231', '6.042')|-0.0226|GE
633|#zurich|2015-11-02|7|False|349.8458161817|('47.367', '8.550')|0|ZH
634|#veterans|2015-11-02|7|False|323.9685349736|('46.198', '6.142')|0.4215|GE
635|#oscars|2015-02-23|7|False|322.8387802763|('47.177', '8.610')|0|ZG
