|dayOfTweet|approxLocation|hashtag|numOfTweets|spamEvent|usersPerHashtag|std
513720|2015-12-15|('46.948', '7.445')|#job|20|False|16|205.47451440371978
513718|2015-12-15|('46.948', '7.445')|#hiring|19|False|15|207.86444752700348
454365|2015-11-15|('46.948', '7.445')|#hiring|18|False|15|203.06795039098247
454367|2015-11-15|('46.948', '7.445')|#job|19|False|15|201.60459811910025
234180|2015-07-04|('46.948', '7.445')|#job|18|False|15|200.28320642117856
382400|2015-09-12|('46.948', '7.445')|#job|20|False|15|179.48255083093116
533741|2015-12-27|('46.948', '7.445')|#job|19|False|15|176.73233704277786
520904|2015-12-19|('46.948', '7.445')|#job|20|False|15|167.0006394927044
305195|2015-08-09|('46.948', '7.445')|#job|17|False|15|149.5031218178901
426300|2015-11-01|('46.948', '7.445')|#job|19|False|14|227.79165906249202
337107|2015-08-24|('46.948', '7.445')|#job|19|False|14|219.28446747945236
265471|2015-07-20|('46.948', '7.445')|#job|17|False|14|209.18964103644095
506096|2015-12-11|('46.948', '7.445')|#job|20|False|14|204.12915498254748
496346|2015-12-06|('46.948', '7.445')|#job|19|False|14|197.11518001427262
513719|2015-12-15|('46.948', '7.445')|#bern|17|False|14|193.52825294664683
222846|2015-06-29|('46.948', '7.445')|#job|17|False|14|177.88033642021065
452193|2015-11-14|('46.948', '7.445')|#job|16|False|14|175.88584444968214
275595|2015-07-25|('46.948', '7.445')|#job|18|False|14|169.93019537616908
373893|2015-09-08|('46.948', '7.445')|#job|18|False|14|149.83592806635588
411107|2015-10-25|('46.948', '7.445')|#job|15|False|14|122.17691020669298
357246|2015-08-31|('46.948', '7.445')|#job|18|False|13|243.40254152786127
384428|2015-09-13|('46.948', '7.445')|#job|17|False|13|217.48056143056507
321186|2015-08-17|('46.948', '7.445')|#job|19|False|13|213.82191907723146
485820|2015-11-30|('46.948', '7.445')|#job|19|False|13|212.96142118805273
345287|2015-08-27|('46.948', '7.445')|#job|17|False|13|212.8447119864796
435192|2015-11-06|('46.948', '7.445')|#job|16|False|13|212.61388443157142
390742|2015-09-16|('46.948', '7.445')|#job|17|False|13|209.51505315618454
494691|2015-12-05|('46.948', '7.445')|#job|16|False|13|196.27267553004475
311083|2015-08-12|('46.948', '7.445')|#job|20|False|13|194.80920853455854
317201|2015-08-15|('46.948', '7.445')|#job|16|False|13|194.30644838587213
361647|2015-09-02|('46.948', '7.445')|#job|15|False|13|192.31300834901137
234183|2015-07-04|('46.948', '7.445')|#bern|15|False|13|192.01030146618643
489186|2015-12-02|('46.948', '7.445')|#job|19|False|13|190.9193138389552
540034|2015-12-31|('46.948', '7.445')|#job|18|False|13|190.66622873314768
467861|2015-11-21|('46.948', '7.445')|#job|18|False|13|183.96413103196045
479857|2015-11-27|('46.948', '7.445')|#job|17|False|13|182.7413191669381
245802|2015-07-10|('46.948', '7.445')|#job|18|False|13|180.3373882119446
475976|2015-11-25|('46.948', '7.445')|#job|18|False|13|176.08135861736676
525970|2015-12-22|('46.948', '7.445')|#job|14|False|13|175.6013052543445
275593|2015-07-25|('46.948', '7.445')|#hiring|17|False|13|171.31395804282815
400111|2015-09-20|('46.948', '7.445')|#job|18|False|13|170.12435147013622
472385|2015-11-23|('46.948', '7.445')|#job|15|False|13|165.78796782801584
474246|2015-11-24|('46.948', '7.445')|#job|17|False|13|163.98004142274684
533740|2015-12-27|('46.948', '7.445')|#hiring|16|False|13|163.86252748058777
491162|2015-12-03|('46.948', '7.445')|#job|15|False|13|159.5429332518908
373894|2015-09-08|('46.948', '7.445')|#hiring|17|False|13|151.951745537634
330133|2015-08-21|('46.948', '7.445')|#job|16|False|13|146.79076159953738
373895|2015-09-08|('46.948', '7.445')|#bern|15|False|13|122.57268484101914
347984|2015-08-28|('46.948', '7.445')|#job|16|False|12|227.1216577537024
522569|2015-12-20|('46.948', '7.445')|#job|16|False|12|221.858107797889
390743|2015-09-16|('46.948', '7.445')|#hiring|15|False|12|215.25855815567303
443256|2015-11-10|('46.948', '7.445')|#job|17|False|12|213.44138392400765
496344|2015-12-06|('46.948', '7.445')|#jobs|13|False|12|213.14209582148914
311085|2015-08-12|('46.948', '7.445')|#bern|15|False|12|212.89348192679262
265473|2015-07-20|('46.948', '7.445')|#hiring|16|False|12|211.43683934274557
454366|2015-11-15|('46.948', '7.445')|#bern|15|False|12|210.6469606524119
443255|2015-11-10|('46.948', '7.445')|#hiring|15|False|12|210.59903355270495
225271|2015-06-30|('46.948', '7.445')|#job|15|False|12|210.0560344289114
390741|2015-09-16|('46.948', '7.445')|#jobs|14|False|12|209.87925321409267
426301|2015-11-01|('46.948', '7.445')|#hiring|15|False|12|207.49764955979506
363526|2015-09-03|('46.948', '7.445')|#job|20|False|12|206.74534032603438
496345|2015-12-06|('46.948', '7.445')|#hiring|16|False|12|206.7362150281529
420395|2015-10-29|('46.948', '7.445')|#bern|13|False|12|205.10526280355973
420396|2015-10-29|('46.948', '7.445')|#job|13|False|12|205.10526280355973
494690|2015-12-05|('46.948', '7.445')|#bern|13|False|12|205.09828015695285
234181|2015-07-04|('46.948', '7.445')|#hiring|15|False|12|203.6919743202199
507817|2015-12-12|('46.948', '7.445')|#job|17|False|12|200.50712246973146
257993|2015-07-16|('46.948', '7.445')|#hiring|18|False|12|200.0750035287693
504039|2015-12-10|('46.948', '7.445')|#job|14|False|12|199.91991685008446
529201|2015-12-24|('46.948', '7.445')|#job|20|False|12|199.73443344990756
325510|2015-08-19|('46.948', '7.445')|#job|13|False|12|198.5562343151288
507818|2015-12-12|('46.948', '7.445')|#hiring|17|False|12|197.8312908140271
398003|2015-09-19|('46.948', '7.445')|#job|13|False|12|197.77424963795298
478053|2015-11-26|('46.948', '7.445')|#job|18|False|12|197.35551671248476
527585|2015-12-23|('46.948', '7.445')|#bern|15|False|12|196.42379350353914
288513|2015-08-01|('46.948', '7.445')|#job|18|False|12|195.70579165421432
382398|2015-09-12|('46.948', '7.445')|#bern|16|False|12|193.05092950967267
489199|2015-12-02|('46.948', '7.445')|#hiring|18|False|12|192.15859096535374
485821|2015-11-30|('46.948', '7.445')|#bern|16|False|12|191.10216616335458
257995|2015-07-16|('46.948', '7.445')|#job|20|False|12|191.02891221509725
227384|2015-07-01|('47.367', '8.550')|#job|16|False|12|190.56566234940297
515592|2015-12-16|('46.948', '7.445')|#job|14|False|12|190.23268518813714
281251|2015-07-28|('46.948', '7.445')|#job|15|False|12|189.74753566610036
404342|2015-09-22|('46.948', '7.445')|#job|15|False|12|188.78295812001468
527586|2015-12-23|('46.948', '7.445')|#job|17|False|12|187.3301633017505
479855|2015-11-27|('46.948', '7.445')|#hiring|15|False|12|186.82316275882354
334576|2015-08-23|('46.948', '7.445')|#job|18|False|12|186.01675927168031
301330|2015-08-07|('46.948', '7.445')|#bern|13|False|12|183.363284616357
222845|2015-06-29|('46.948', '7.445')|#bern|14|False|12|183.23189688014764
498510|2015-12-07|('46.948', '7.445')|#bern|17|False|12|181.38079763437082
245804|2015-07-10|('46.948', '7.445')|#hiring|17|False|12|180.3088350250245
533750|2015-12-27|('46.948', '7.445')|#bern|14|False|12|179.09142327637153
475974|2015-11-25|('46.948', '7.445')|#hiring|17|False|12|178.74842228086086
301332|2015-08-07|('46.948', '7.445')|#job|15|False|12|177.04017659388805
520905|2015-12-19|('46.948', '7.445')|#hiring|17|False|12|175.66198343975856
445005|2015-11-11|('46.948', '7.445')|#job|16|False|12|175.62232746829756
315263|2015-08-14|('46.948', '7.445')|#job|14|False|12|175.13547826839462
461347|2015-11-18|('46.948', '7.445')|#job|14|False|12|174.31874332491162
263376|2015-07-19|('46.948', '7.445')|#job|18|False|12|173.78749362314545
498507|2015-12-07|('46.948', '7.445')|#job|19|False|12|173.351874478903
292837|2015-08-03|('46.948', '7.445')|#job|14|False|12|163.4176894305536
502193|2015-12-09|('46.948', '7.445')|#job|14|False|12|158.93320084215247
465552|2015-11-20|('46.948', '7.445')|#job|14|False|12|158.4538256570753
305199|2015-08-09|('46.948', '7.445')|#bern|14|False|12|155.1009911328642
330131|2015-08-21|('46.948', '7.445')|#hiring|14|False|12|153.55729050831147
433331|2015-11-05|('46.948', '7.445')|#job|17|False|12|153.2052794610818
483390|2015-11-29|('46.948', '7.445')|#job|15|False|12|151.0525841561372
292836|2015-08-03|('46.948', '7.445')|#bern|13|False|12|150.6055579195722
474245|2015-11-24|('46.948', '7.445')|#hiring|14|False|12|127.7177998122771
491166|2015-12-03|('46.948', '7.445')|#bern|13|False|12|121.98728226682279
483388|2015-11-29|('46.948', '7.445')|#bern|13|False|12|21.591409354704478
308968|2015-08-11|('46.198', '6.142')|#job|19|False|11|310.80987818941173
357255|2015-08-31|('46.948', '7.445')|#bern|15|False|11|238.97306430166643
375916|2015-09-09|('46.198', '6.142')|#job|13|False|11|237.139332047799
284617|2015-07-30|('46.948', '7.445')|#job|15|False|11|232.01244598374032
236082|2015-07-05|('47.367', '8.550')|#job|14|False|11|231.62089747557818
296572|2015-08-05|('46.198', '6.142')|#job|15|False|11|226.83206007207892
384424|2015-09-13|('46.948', '7.445')|#hiring|15|False|11|226.7914504452532
296646|2015-08-05|('46.948', '7.445')|#job|14|False|11|225.40497728942916
281233|2015-07-28|('46.198', '6.142')|#job|11|False|11|225.4004163699005
536851|2015-12-29|('46.948', '7.445')|#job|15|False|11|223.70663953678155
426302|2015-11-01|('46.948', '7.445')|#bern|14|False|11|223.53114184224833
321185|2015-08-17|('46.948', '7.445')|#hiring|16|False|11|220.8050639040231
420398|2015-10-29|('46.948', '7.445')|#hiring|11|False|11|219.26206569470455
454369|2015-11-15|('46.948', '7.445')|#jobs|11|False|11|217.46121312748173
437084|2015-11-07|('46.948', '7.445')|#job|15|False|11|216.56652189894777
345282|2015-08-27|('46.948', '7.445')|#hiring|15|False|11|214.7461949130406
519272|2015-12-18|('46.948', '7.445')|#job|19|False|11|213.51992224268304
225272|2015-06-30|('46.948', '7.445')|#hiring|14|False|11|212.52453991957543
238155|2015-07-06|('46.948', '7.445')|#hiring|14|False|11|211.2171081915489
238157|2015-07-06|('46.948', '7.445')|#job|14|False|11|210.66214800557853
524378|2015-12-21|('46.948', '7.445')|#job|14|False|11|210.41684438599623
465555|2015-11-20|('46.948', '7.445')|#bern|11|False|11|209.72636564847429
435193|2015-11-06|('46.948', '7.445')|#hiring|13|False|11|207.94912557265056
365489|2015-09-04|('46.948', '7.445')|#job|15|False|11|206.7425162483309
363535|2015-09-03|('46.948', '7.445')|#hiring|19|False|11|206.26143965029252
311084|2015-08-12|('46.948', '7.445')|#hiring|15|False|11|205.89932515373968
269408|2015-07-22|('46.948', '7.445')|#job|17|False|11|205.53811153213243
408852|2015-10-24|('46.948', '7.445')|#job|15|False|11|203.7969478260405
506095|2015-12-11|('46.948', '7.445')|#hiring|15|False|11|202.49194190338162
540040|2015-12-31|('46.948', '7.445')|#hiring|15|False|11|201.07466877926558
429593|2015-11-03|('46.948', '7.445')|#job|12|False|11|200.61411150791739
307139|2015-08-10|('46.948', '7.445')|#job|15|False|11|200.12325402728476
509966|2015-12-13|('46.948', '7.445')|#hiring|17|False|11|198.71332085938917
509972|2015-12-13|('46.948', '7.445')|#job|17|False|11|198.5540975792574
317200|2015-08-15|('46.948', '7.445')|#hiring|13|False|11|198.4225323176805
494689|2015-12-05|('46.948', '7.445')|#hiring|14|False|11|198.385911758901
478054|2015-11-26|('46.948', '7.445')|#hiring|16|False|11|198.05812488319754
265475|2015-07-20|('46.948', '7.445')|#bern|12|False|11|194.7385193687318
252224|2015-07-13|('46.948', '7.445')|#job|16|False|11|194.2798735357518
522570|2015-12-20|('46.948', '7.445')|#bern|13|False|11|194.05916687916508
339596|2015-08-25|('46.948', '7.445')|#job|11|False|11|193.63496400120138
269406|2015-07-22|('46.948', '7.445')|#hiring|15|False|11|193.59936114831845
286603|2015-07-31|('46.948', '7.445')|#job|15|False|11|191.94257714480042
404341|2015-09-22|('46.948', '7.445')|#bern|13|False|11|191.8757993428002
243673|2015-07-09|('46.948', '7.445')|#job|11|False|11|191.07994612902783
475975|2015-11-25|('46.948', '7.445')|#bern|14|False|11|190.86705520384658
393199|2015-09-17|('46.948', '7.445')|#bern|11|False|11|190.03505716643383
382399|2015-09-12|('46.948', '7.445')|#hiring|15|False|11|190.02059132734811
500248|2015-12-08|('46.948', '7.445')|#job|16|False|11|189.497114918671
290736|2015-08-02|('46.948', '7.445')|#hiring|13|False|11|186.71448427760834
359573|2015-09-01|('46.948', '7.445')|#job|13|False|11|186.38184435894064
271326|2015-07-23|('46.948', '7.445')|#job|14|False|11|185.9506052937903
398002|2015-09-19|('46.948', '7.445')|#bern|11|False|11|185.76107972868024
218258|2015-06-27|('46.948', '7.445')|#job|18|False|11|185.70403966317542
323048|2015-08-18|('46.948', '7.445')|#job|18|False|11|183.51038985809785
525971|2015-12-22|('46.948', '7.445')|#hiring|12|False|11|182.96402474763133
290734|2015-08-02|('46.948', '7.445')|#job|14|False|11|182.88881270266748
222844|2015-06-29|('46.948', '7.445')|#hiring|14|False|11|182.81429448990377
334575|2015-08-23|('46.948', '7.445')|#hiring|15|False|11|180.23082714763584
375871|2015-09-09|('46.948', '7.445')|#job|18|False|11|180.05218535791363
253904|2015-07-14|('46.948', '7.445')|#job|14|False|11|179.84225802660742
445003|2015-11-11|('46.948', '7.445')|#hiring|15|False|11|179.627776640309
538550|2015-12-30|('46.948', '7.445')|#job|16|False|11|179.30545007635249
517449|2015-12-17|('46.948', '7.445')|#job|14|False|11|178.81526189591528
294629|2015-08-04|('46.948', '7.445')|#bern|14|False|11|176.9915009625656
426299|2015-11-01|('46.948', '7.445')|#careerarc|13|False|11|175.41226365891893
441400|2015-11-09|('46.948', '7.445')|#job|14|False|11|174.64254137018227
294636|2015-08-04|('46.948', '7.445')|#job|14|False|11|174.57675535559574
267344|2015-07-21|('47.367', '8.550')|#hiring|17|False|11|172.97530116063078
509963|2015-12-13|('46.948', '7.445')|#bern|14|False|11|172.6482137593254
361649|2015-09-02|('46.948', '7.445')|#hiring|12|False|11|172.24109049867528
423709|2015-10-31|('46.948', '7.445')|#job|12|False|11|171.41893377477726
350581|2015-08-29|('46.948', '7.445')|#job|16|False|11|169.9112618173413
447094|2015-11-12|('46.948', '7.445')|#job|14|False|11|169.59437795604268
402174|2015-09-21|('46.948', '7.445')|#hiring|17|False|11|168.4663781046856
236074|2015-07-05|('46.948', '7.445')|#job|15|False|11|167.53876984885954
491167|2015-12-03|('46.948', '7.445')|#hiring|13|False|11|165.74357274609585
413930|2015-10-26|('46.948', '7.445')|#job|16|False|11|163.97261103653528
275594|2015-07-25|('46.948', '7.445')|#bern|14|False|11|163.18518932843284
373892|2015-09-08|('46.948', '7.445')|#careerarc|13|False|11|162.20641041347346
330132|2015-08-21|('46.948', '7.445')|#bern|13|False|11|157.3388603377646
400112|2015-09-20|('46.948', '7.445')|#hiring|15|False|11|154.8927438305553
267345|2015-07-21|('47.367', '8.550')|#job|16|False|11|154.08316723839525
402175|2015-09-21|('46.948', '7.445')|#job|17|False|11|153.43720076006906
388356|2015-09-15|('46.198', '6.142')|#job|12|False|11|150.7150069112435
248211|2015-07-11|('46.948', '7.445')|#job|14|False|11|146.2303582949684
520906|2015-12-19|('46.948', '7.445')|#bern|14|False|11|143.44696213831793
375872|2015-09-09|('46.948', '7.445')|#bern|16|False|11|140.3523296599391
483389|2015-11-29|('46.948', '7.445')|#hiring|13|False|11|138.11453339878167
402179|2015-09-21|('46.948', '7.445')|#bern|15|False|11|136.6354218755558
231502|2015-07-03|('46.948', '7.445')|#job|13|False|11|129.04448920411653
540035|2015-12-31|('46.948', '7.445')|#bern|14|False|11|116.7908308002542
411112|2015-10-25|('46.948', '7.445')|#hiring|11|False|11|109.88720535960827
313042|2015-08-13|('46.948', '7.445')|#job|13|False|11|72.19872875104927
339581|2015-08-25|('46.198', '6.142')|#job|13|False|10|265.06087094424163
308986|2015-08-11|('46.198', '6.142')|#hiring|14|False|10|262.7295565990136
284536|2015-07-30|('46.198', '6.142')|#job|14|False|10|257.91675773959025
347985|2015-08-28|('46.948', '7.445')|#bern|13|False|10|236.13918292264435
357245|2015-08-31|('46.948', '7.445')|#hiring|14|False|10|235.2365892357085
513722|2015-12-15|('46.948', '7.445')|#careerarc|10|False|10|232.87381066076685
375920|2015-09-09|('46.198', '6.142')|#hiring|12|False|10|231.04667421016956
337132|2015-08-24|('46.948', '7.445')|#hiring|15|False|10|229.22019168594903
357275|2015-08-31|('46.198', '6.142')|#job|12|False|10|229.01157529777916
220687|2015-06-28|('46.948', '7.445')|#job|13|False|10|226.81455993597075
439247|2015-11-08|('46.198', '6.142')|#job|13|False|10|224.43391228356285
303244|2015-08-08|('46.948', '7.445')|#job|12|False|10|224.28519196780235
327494|2015-08-20|('46.948', '7.445')|#job|12|False|10|222.20373820262145
386502|2015-09-14|('46.948', '7.445')|#job|13|False|10|222.04543200086852
296657|2015-08-05|('46.948', '7.445')|#hiring|12|False|10|219.6987993336025
485822|2015-11-30|('46.948', '7.445')|#hiring|16|False|10|219.40252342971445
515593|2015-12-16|('46.948', '7.445')|#bern|10|False|10|215.47463514684662
345281|2015-08-27|('46.948', '7.445')|#bern|14|False|10|215.03411448222923
337135|2015-08-24|('46.948', '7.445')|#bern|12|False|10|213.7887574240655
365490|2015-09-04|('46.948', '7.445')|#hiring|13|False|10|212.74504147590332
227380|2015-07-01|('46.948', '7.445')|#job|13|False|10|211.53895581915836
282992|2015-07-29|('46.948', '7.445')|#job|13|False|10|211.19935049047916
504038|2015-12-10|('46.948', '7.445')|#hiring|12|False|10|209.95196816220897
279237|2015-07-27|('46.948', '7.445')|#job|14|False|10|209.67596519686234
319119|2015-08-16|('46.198', '6.142')|#job|17|False|10|209.2527335025222
363527|2015-09-03|('46.948', '7.445')|#bern|15|False|10|208.22926626292247
443259|2015-11-10|('46.948', '7.445')|#bern|13|False|10|207.7571370963322
273300|2015-07-24|('46.948', '7.445')|#job|13|False|10|207.28127479428016
535413|2015-12-28|('46.948', '7.445')|#job|13|False|10|206.70483892237513
454364|2015-11-15|('46.948', '7.445')|#careerarc|11|False|10|206.41902984352654
429615|2015-11-03|('46.948', '7.445')|#bern|10|False|10|205.6933688027994
259921|2015-07-17|('47.367', '8.550')|#job|12|False|10|205.45363732268254
429594|2015-11-03|('46.948', '7.445')|#hiring|11|False|10|203.839298266812
321217|2015-08-17|('46.198', '6.142')|#hiring|12|False|10|202.87499676239705
317220|2015-08-15|('46.948', '7.445')|#bern|11|False|10|202.64911936278529
321216|2015-08-17|('46.198', '6.142')|#job|13|False|10|201.61974556438273
239960|2015-07-07|('46.948', '7.445')|#hiring|14|False|10|201.43791596091836
239962|2015-07-07|('46.948', '7.445')|#job|14|False|10|201.43791596091836
216233|2015-06-26|('47.367', '8.550')|#job|13|False|10|200.95545141887501
478050|2015-11-26|('47.367', '8.550')|#job|11|False|10|200.86720052108822
359574|2015-09-01|('46.948', '7.445')|#bern|11|False|10|198.70317500858923
307158|2015-08-10|('46.948', '7.445')|#hiring|12|False|10|198.60721429743595
277393|2015-07-26|('46.948', '7.445')|#job|15|False|10|198.24302119331176
489178|2015-12-02|('47.367', '8.550')|#hiring|13|False|10|197.90016647507215
489180|2015-12-02|('47.367', '8.550')|#job|13|False|10|197.90016647507215
252222|2015-07-13|('46.948', '7.445')|#hiring|15|False|10|196.96145288098293
227396|2015-07-01|('47.367', '8.550')|#hiring|14|False|10|196.4519645666242
404340|2015-09-22|('46.948', '7.445')|#hiring|13|False|10|195.3807744591849
286612|2015-07-31|('46.948', '7.445')|#hiring|14|False|10|194.66593061507595
538548|2015-12-30|('46.948', '7.445')|#bern|15|False|10|194.4816933845661
456679|2015-11-16|('46.948', '7.445')|#job|16|False|10|192.9466976687501
500249|2015-12-08|('46.948', '7.445')|#hiring|15|False|10|192.44918677118096
461348|2015-11-18|('46.948', '7.445')|#bern|11|False|10|191.2185304357343
334585|2015-08-23|('46.948', '7.445')|#bern|14|False|10|190.84567466332163
271325|2015-07-23|('46.948', '7.445')|#hiring|13|False|10|190.4276201019665
506104|2015-12-11|('46.948', '7.445')|#bern|14|False|10|188.15903196371895
257992|2015-07-16|('46.948', '7.445')|#tweetmyjobs|13|False|10|187.92382054283638
393231|2015-09-17|('46.948', '7.445')|#job|11|False|10|186.44867115184368
218260|2015-06-27|('46.948', '7.445')|#bern|17|False|10|186.40724206497833
422110|2015-10-30|('46.948', '7.445')|#job|16|False|10|185.12344322578608
445004|2015-11-11|('46.948', '7.445')|#bern|14|False|10|184.55019410445206
325509|2015-08-19|('46.948', '7.445')|#hiring|11|False|10|183.27920400512707
535414|2015-12-28|('46.948', '7.445')|#bern|11|False|10|181.97685312550578
378240|2015-09-10|('46.948', '7.445')|#job|13|False|10|180.25488721682134
315294|2015-08-14|('46.948', '7.445')|#bern|12|False|10|179.37316534528696
294637|2015-08-04|('46.948', '7.445')|#hiring|13|False|10|178.15039934371404
458713|2015-11-17|('46.948', '7.445')|#job|11|False|10|177.80893906335425
472396|2015-11-23|('46.948', '7.445')|#hiring|12|False|10|177.76847594480202
236075|2015-07-05|('46.948', '7.445')|#hiring|12|False|10|176.6589580122889
241855|2015-07-08|('46.948', '7.445')|#job|14|False|10|175.28623629063551
241856|2015-07-08|('46.948', '7.445')|#hiring|14|False|10|175.28623629063551
428057|2015-11-02|('46.948', '7.445')|#job|13|False|10|175.07217817425243
472384|2015-11-23|('46.948', '7.445')|#bern|13|False|10|173.56311587046378
315291|2015-08-14|('46.948', '7.445')|#hiring|11|False|10|173.04811998966045
441399|2015-11-09|('46.948', '7.445')|#bern|11|False|10|172.89694689905778
323046|2015-08-18|('46.948', '7.445')|#bern|15|False|10|172.87086743406886
384434|2015-09-13|('46.948', '7.445')|#jobs|10|False|10|172.83129712718895
216234|2015-06-26|('47.367', '8.550')|#hiring|12|False|10|172.05652750595488
502198|2015-12-09|('46.948', '7.445')|#bern|11|False|10|170.33818284083281
323047|2015-08-18|('46.948', '7.445')|#hiring|16|False|10|169.96500625332982
319157|2015-08-16|('47.367', '8.550')|#job|14|False|10|169.4820735976966
502197|2015-12-09|('46.948', '7.445')|#hiring|12|False|10|168.23924109268134
456674|2015-11-16|('47.367', '8.550')|#job|10|False|10|168.2024948289016
330134|2015-08-21|('46.948', '7.445')|#jobs|11|False|10|168.15855644480737
500241|2015-12-08|('47.367', '8.550')|#job|13|False|10|167.88638755293795
493205|2015-12-04|('46.948', '7.445')|#hiring|13|False|10|167.2133372211729
493206|2015-12-04|('46.948', '7.445')|#job|13|False|10|167.2133372211729
479856|2015-11-27|('46.948', '7.445')|#bern|11|False|10|167.07298914140128
413932|2015-10-26|('46.948', '7.445')|#hiring|15|False|10|166.6607769700085
294619|2015-08-04|('46.198', '6.142')|#job|10|False|10|164.83761254977918
540037|2015-12-31|('46.948', '7.445')|#jobs|11|False|10|164.27559931360437
305209|2015-08-09|('46.948', '7.445')|#hiring|12|False|10|160.798892895456
449375|2015-11-13|('46.948', '7.445')|#job|14|False|10|159.42171624691258
416911|2015-10-27|('46.948', '7.445')|#job|12|False|10|159.17191170216822
259924|2015-07-17|('46.948', '7.445')|#job|13|False|10|158.38132226146055
493209|2015-12-04|('46.948', '7.445')|#bern|10|False|10|158.2886294874019
433332|2015-11-05|('46.948', '7.445')|#hiring|15|False|10|157.97515175760873
299051|2015-08-06|('46.948', '7.445')|#bern|14|False|10|157.50436448349362
216240|2015-06-26|('46.948', '7.445')|#job|14|False|10|157.29881963282438
388355|2015-09-15|('46.198', '6.142')|#geneva|11|False|10|157.23532098802588
533748|2015-12-27|('46.948', '7.445')|#careerarc|12|False|10|156.4935450279553
431530|2015-11-04|('46.948', '7.445')|#job|13|False|10|156.4831020257215
243663|2015-07-09|('47.367', '8.550')|#job|14|False|10|155.58893820816365
452196|2015-11-14|('46.948', '7.445')|#hiring|12|False|10|150.43887321971434
252240|2015-07-13|('47.367', '8.550')|#job|10|False|10|149.01463993141377
248230|2015-07-11|('46.948', '7.445')|#bern|12|False|10|148.88532895697463
248210|2015-07-11|('46.948', '7.445')|#hiring|13|False|10|148.23947907294647
367809|2015-09-05|('46.948', '7.445')|#job|11|False|10|146.60419310259073
243662|2015-07-09|('47.367', '8.550')|#hiring|13|False|10|146.30780382993404
433345|2015-11-05|('46.948', '7.445')|#bern|14|False|10|142.94229006134557
353793|2015-08-30|('46.948', '7.445')|#job|12|False|10|141.9628481423947
474244|2015-11-24|('46.948', '7.445')|#bern|11|False|10|139.61310672143708
447092|2015-11-12|('46.948', '7.445')|#bern|12|False|10|137.07677660780175
500242|2015-12-08|('47.367', '8.550')|#hiring|12|False|10|136.2900729593631
530696|2015-12-25|('46.948', '7.445')|#bern|11|False|10|132.80002439164147
449376|2015-11-13|('46.948', '7.445')|#bern|13|False|10|122.34178360282978
411108|2015-10-25|('46.948', '7.445')|#bern|11|False|10|117.42299708039528
327466|2015-08-20|('47.367', '8.550')|#job|10|False|10|6.133428667737338
307023|2015-08-10|('46.198', '6.142')|#geneva|10|False|9|342.7442927679468
361643|2015-09-02|('46.198', '6.142')|#job|12|False|9|329.81390180009373
307020|2015-08-10|('46.198', '6.142')|#job|11|False|9|329.2924531779107
308987|2015-08-11|('46.198', '6.142')|#geneva|15|False|9|327.8039804329019
386368|2015-09-14|('46.198', '6.142')|#geneva|11|False|9|320.8377272641052
441294|2015-11-09|('46.198', '6.142')|#job|13|False|9|309.10951284875773
286573|2015-07-31|('46.198', '6.142')|#job|10|False|9|305.34315970814794
342014|2015-08-26|('46.198', '6.142')|#job|11|False|9|279.38408736655987
155842|2015-05-27|('47.377', '8.537')|#fifa|15|False|9|271.2567220854503
334525|2015-08-23|('46.198', '6.142')|#job|11|False|9|262.37267142335065
303269|2015-08-08|('46.198', '6.142')|#hiring|12|False|9|254.4280239121702
303272|2015-08-08|('46.198', '6.142')|#job|12|False|9|254.4280239121702
339579|2015-08-25|('46.198', '6.142')|#hiring|11|False|9|248.32511841386832
284612|2015-07-30|('46.948', '7.445')|#hiring|11|False|9|244.89118047712967
359470|2015-09-01|('46.198', '6.142')|#job|13|False|9|243.60029456231808
317214|2015-08-15|('46.198', '6.142')|#job|10|False|9|238.7071230899675
435199|2015-11-06|('46.948', '7.445')|#bern|11|False|9|237.87205943003045
350950|2015-08-29|('47.377', '8.537')|#streetparade|13|False|9|234.89216926101355
248196|2015-07-11|('46.198', '6.142')|#hiring|10|False|9|232.54154398252751
248197|2015-07-11|('46.198', '6.142')|#job|10|False|9|232.54154398252751
281237|2015-07-28|('46.198', '6.142')|#hiring|9|False|9|232.07721705854843
536852|2015-12-29|('46.948', '7.445')|#bern|12|False|9|231.3201438621469
220685|2015-06-28|('46.948', '7.445')|#hiring|12|False|9|230.83604726225838
284560|2015-07-30|('46.198', '6.142')|#hiring|12|False|9|228.13458072220504
220676|2015-06-28|('47.367', '8.550')|#job|11|False|9|227.57006833263085
416897|2015-10-27|('46.198', '6.142')|#job|10|False|9|226.20157357739336
248215|2015-07-11|('47.367', '8.550')|#job|12|False|9|225.786200233016
321187|2015-08-17|('46.948', '7.445')|#bern|12|False|9|225.48010740390504
248214|2015-07-11|('47.367', '8.550')|#hiring|10|False|9|224.84705211419706
238152|2015-07-06|('47.367', '8.550')|#job|11|False|9|224.5167405167555
348014|2015-08-28|('46.948', '7.445')|#hiring|13|False|9|224.4078943223434
229503|2015-07-02|('46.198', '6.142')|#job|17|False|9|221.31141820379284
229504|2015-07-02|('46.198', '6.142')|#geneva|17|False|9|221.31141820379284
337137|2015-08-24|('46.948', '7.445')|#careerarc|13|False|9|221.2033436619026
239961|2015-07-07|('46.948', '7.445')|#bern|11|False|9|220.55141843260824
319117|2015-08-16|('46.198', '6.142')|#geneva|16|False|9|220.34518602094343
